,MisconceptionId,MisconceptionName,response
2268,2268,Thinks the x coordinate of a point on the y axis is 1,"<Construct Name>Identifying coordinates on the Cartesian plane</Construct Name>

<Subject Name>Coordinate Geometry</Subject Name>

<Question>Given the point on the y-axis, (0, 4), what is the x-coordinate?</Question>

<Correct Answer>0</Correct Answer>

<Incorrect Answer>1</Incorrect Answer>
"
2269,2269,"When finding the distance between coordinates, includes the starting number","<Construct Name>Calculate the distance between two points on a coordinate plane</Construct Name>

<Subject Name>Coordinate Geometry</Subject Name>

<Question>Find the distance between the points

\[
(2, 3) \text{ and } (5, 3)
\]</Question>

<Correct Answer>The distance is \(3\) units, as it is the difference in the x-coordinates \(5 - 2 = 3\).</Correct Answer>

<Incorrect Answer>The distance is \(4\) units, as the student incorrectly includes the starting point, counting it as \(5 - 2 + 1 = 4\).</Incorrect Answer>
"
2270,2270,"In a function machine, confuses an operation with the input","<Construct Name>Function Machines and Order of Operations Interpretation</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Here is a function machine:   
\( input\Rightarrow \div 4 \Rightarrow + 8 \Rightarrow output\)  
The input is \( 16 \).  
Which calculation gives the correct output?</Question>  
<Correct Answer>\( (16 \div 4) + 8 \) </Correct Answer>  
<Incorrect Answer>\( 16 \div (4 + 8) \) </Incorrect Answer>  


"
2271,2271,"When solving a problem that requires an inverse operation (e.g. missing number problems), does the original operation","<Construct Name>Complete missing number division problems with whole numbers </Construct Name>

<Subject Name>Mental Division </Subject Name>

<Question>What number belongs in the box to make the calculation correct?  
\[ 
\frac{\square}{5} = 45 
\] 
</Question> 

<Correct Answer>\( 225 \) </Correct Answer>

<Incorrect Answer>\( 9 \) </Incorrect Answer>
"
2272,2272,"When dividing involving a multiple of 10, gives an answer 10 times bigger than it should be ","<Construct Name>Division involving powers of 10</Construct Name>  
<Subject Name>Multiplying and Dividing with Decimals</Subject Name>  
<Question>\( 1200 \div 100 = \)</Question>  
<Correct Answer>\( 12 \)</Correct Answer>  
<Incorrect Answer>\( 120 \)</Incorrect Answer>  
"
2273,2273,Subtracts instead of divides,"<Construct Name>Understanding and using reciprocals </Construct Name>  
<Subject Name>Fractions and Ratios </Subject Name>  
<Question>If \(\frac{1}{7} \div \frac{1}{2} = x\), what is the value of \(x\)? </Question>  
<Correct Answer>\(2/7\) </Correct Answer>  
<Incorrect Answer>\(1/5\) </Incorrect Answer>  


"
2274,2274,"When dividing variables, thinks they subtract coefficients as well as powers","<Construct Name>Division of monomials with coefficients and variables involving integer and fractional powers</Construct Name>
<Subject Name>Simplifying Algebraic Expressions</Subject Name>
<Question>What is the simplified form of the expression: \(\frac{12x^5}{4x^2}\)?</Question>
<Correct Answer>\(3x^3\)</Correct Answer>
<Incorrect Answer>\(8x^3\)</Incorrect Answer>
"
2275,2275,Believes midpoint calculation is just half of the difference,"<Construct Name>Calculate the midpoint of two points on a number line where one number is negative and the other is positive</Construct Name>
<Subject Name>Midpoint on a Number Line</Subject Name>
<Question>Find the midpoint between these two numbers on a number line: \(-3\) and \(9\).</Question>
<Correct Answer>\(3\)</Correct Answer>
<Incorrect Answer>\(6\)</Incorrect Answer>

---

<Construct Name>Calculate the midpoint of a line segment in a coordinate plane where one coordinate has a fractional value</Construct Name>
<Subject Name>Midpoint Formula with Fractions</Subject Name>
<Question>Determine the midpoint of the line segment connecting the points \((2.5, -4)\) and \((-3, 5.5)\).</Question>
<Correct Answer>\((-0.25, 0.75)\)</Correct Answer>
<Incorrect Answer>\((-2.75, -1.75)\)</Incorrect Answer>
"
2276,2276,Has considered the percentage rather than the percentage of the amount,"<Construct Name>Calculate a given percentage of a whole number </Construct Name>  
<Subject Name>Percentage Calculations </Subject Name>  
<Question>Alejandro has saved $600. He decides to donate 15% of his savings to a charity. How much money will he donate? </Question>  
<Correct Answer>\( 90 \) </Correct Answer>  
<Incorrect Answer>\( 15 \) </Incorrect Answer>  
"
2277,2277,"When factorising into double brackets, finds the correct values for the non variable terms but swops the plus and minus sign","<Construct Name>Factorisation of quadratic expressions into double brackets</Construct Name>
<Subject Name>Algebraic Expressions and Equations</Subject Name>
<Question>Factorise the quadratic expression \( x^2 - 5x + 6 \).</Question>
<Correct Answer>\((x - 2)(x - 3)\)</Correct Answer>
<Incorrect Answer>\((x + 2)(x + 3)\)</Incorrect Answer>
"
2278,2278,Subtracts rather than divides when answering worded problems,"<Construct Name>Calculate the per-unit cost in a scenario where total cost and quantity are provided </Construct Name>
<Subject Name>Applications of Division in Real-life Contexts </Subject Name>
<Question>Alice bought a bulk pack of \( 12 \) notebooks for a total cost of \( \$36 \). She wants to find out how much each notebook costs individually. What should be the correct approach to find the cost per notebook? </Question> 
<Correct Answer>\( 36 \div 12 \) resulting in \( \$3 \) per notebook. </Correct Answer>
<Incorrect Answer>\( 36 - 12 \) resulting in \( \$24 \). </Incorrect Answer>
"
2279,2279,Adds rather than multiplies when using the product rule for counting,"<Construct Name>Identify the total number of outcomes from multiple independent events</Construct Name>  
<Subject Name>Probability and Counting Principles</Subject Name>  
<Question>A password consists of two parts: a letter from the English alphabet (A-Z) and a digit from 0 to 9. How many different passwords can be created?</Question>  
<Correct Answer>\( 26 \times 10 = 260 \)</Correct Answer>  
<Incorrect Answer>\( 26 + 10 = 36 \)</Incorrect Answer>  

<Construct Name>Determine the number of ways to pair items from different groups</Construct Name>  
<Subject Name>Combinations and Permutations</Subject Name>  
<Question>There are 10 different shirts and 5 different pairs of pants in a wardrobe. How many different outfits consisting of one shirt and one pair of pants can you make?</Question>  
<Correct Answer>\( 10 \times 5 = 50 \)</Correct Answer>  
<Incorrect Answer>\( 10 + 5 = 15 \)</Incorrect Answer>  

<Construct Name>Evaluate all possible combinations from multiple categories</Construct Name>  
<Subject Name>Set Theory</Subject Name>  
<Question>In a card game, you need to choose one card from a deck of 52 cards and one suit from the four suits (hearts, diamonds, clubs, spades). How many possible outcomes are there for choosing a card and a suit together?</Question>  
<Correct Answer>\( 52 \times 4 = 208 \)</Correct Answer>  
<Incorrect Answer>\( 52 + 4 = 56 \)</Incorrect Answer>  
"
2280,2280,"Believes change in y for gradient is always calculated from the origin, regardless of the y-intercept of the line","<Construct Name>Calculating the Slope of a Linear Equation</Construct Name>

<Subject Name>Algebra and Linear Equations</Subject Name>

<Question>A water tank is draining at a consistent rate, as shown in the table below. Calculate the rate at which the tank is draining in liters per minute.

| Time (minutes) | Water Level (liters) |
|-----------------|------------------------|
| 0                     | 150                          |
| 5                     | 125                          |

What is the rate of drainage in liters per minute?</Question>

<Correct Answer>\(-5 \text{ liters per minute}\)</Correct Answer>

<Incorrect Answer>\(-30 \text{ liters per minute}\)</Incorrect Answer>
"
2281,2281,Does not understand which months are in the Spring,"<Construct Name>Identifying Time Periods in Word Problems</Construct Name>
<Subject Name>Mathematical Word Problems Involving Time and Seasons</Subject Name>
<Question>Paula plans her gardening activities based on the seasons. She wants to plant her new flower bed in the spring season, which lasts from March to May. In which of the following months should Paula start planting her flowers?</Question>
<Correct Answer>April</Correct Answer>
<Incorrect Answer>June</Incorrect Answer>
"
2282,2282,"Believes that in y=mx+c, m is the y-intercept","<Construct Name>Understanding the Components of the Slope-Intercept Form </Construct Name>

<Subject Name>Graphing Linear Equations </Subject Name>

<Question>Consider the equation \( y = 3x + 5 \). What is the y-intercept of this line? </Question>

<Correct Answer>The y-intercept is 5. </Correct Answer>

<Incorrect Answer>The y-intercept is 3. </Incorrect Answer>


<Construct Name>Solving for and Interpreting Slope and Intercept from Linear Equations </Construct Name>

<Subject Name>Linear Functions and Graphing </Subject Name>

<Question>Given the equation \( y = -7x + 2 \), determine the slope and y-intercept. </Question>

<Correct Answer>The slope is -7, and the y-intercept is 2. </Correct Answer>

<Incorrect Answer>The slope is 2, and the y-intercept is -7. </Incorrect Answer>
"
2283,2283,"When finding the missing length on similar shapes, just finds the difference between the given lengths","<Construct Name>Find the missing length in pairs of similar shapes using proportional reasoning</Construct Name>

<Subject Name>Geometry - Similarity</Subject Name>

<Question>Two similar triangles have corresponding side lengths of 5 cm and 15 cm in the smaller and larger triangle respectively. If another side of the smaller triangle is 7 cm, what is the length of the corresponding side in the larger triangle?</Question>

<Correct Answer>21 cm</Correct Answer>

<Incorrect Answer>10 cm</Incorrect Answer>
"
2284,2284,When asked for a specific term in a sequence just gives the next term,"<Construct Name> $$INSERT TEXT HERE$$ Use an arithmetic sequence to find a specific term not immediately adjacent to the given term $$ </Construct Name>

<Subject Name> $$INSERT TEXT HERE$$ Sequences-Arithmetic $$ </Subject Name>

<Question> $$INSERT TEXT HERE$$ The 5th term of an arithmetic sequence is 18 and the common difference is 4. What is the 10th term of this sequence? $$ </Question> 

<Correct Answer> $$INSERT TEXT HERE$$ 38 $$ </Correct Answer>

<Incorrect Answer> $$INSERT TEXT HERE$$ 22 $$ </Incorrect Answer>


<Construct Name> $$INSERT TEXT HERE$$ Use a geometric sequence with a stated common ratio to identify specific terms $$ </Construct Name>

<Subject Name> $$INSERT TEXT HERE$$ Sequences-Geometric $$ </Subject Name>

<Question> $$INSERT TEXT HERE$$ The 2nd term in a geometric sequence is 9, and the common ratio is 3. What is the 5th term in this sequence? $$ </Question>

<Correct Answer> $$INSERT TEXT HERE$$ 243 $$ </Correct Answer>

<Incorrect Answer> $$INSERT TEXT HERE$$ 27 $$ </Incorrect Answer>


<Construct Name> $$INSERT TEXT HERE$$ Determining specific terms in a non-arithmetic, non-geometric sequence using a formula $$ </Construct Name>

<Subject Name> $$INSERT TEXT HERE$$ Sequences-General $$ </Subject Name>

<Question> $$INSERT TEXT HERE$$ Consider the sequence defined by the formula \( a_n = 2n^2 + 1 \), where \( n \) is the term number. What is the value of the 6th term? $$ </Question> 

<Correct Answer> $$INSERT TEXT HERE$$ 73 $$ </Correct Answer>

<Incorrect Answer> $$INSERT TEXT HERE$$ 25 $$ </Incorrect Answer>
"
2285,2285,"In a function machine, confuses the first operation and the input","<Construct Name>Understanding function operation sequence in a function machine</Construct Name>

<Subject Name>Function Machines and Operations</Subject Name>

<Question>Consider the function machine below: Input \( \longrightarrow + 7 \longrightarrow \div 2 \quad \longrightarrow \) Output. What is the output when the input is \( 6 \)? </Question>

<Correct Answer>\( 6.5 \)</Correct Answer>

<Incorrect Answer>\( 10 \)</Incorrect Answer>
"
2286,2286,Believes the length of the line in a velocity time graph gives the distance (rather than the area underneath that line).,"<Construct Name>Determine the distance travelled from a velocity-time graph</Construct Name>

<Subject Name>Physics - Kinematics</Subject Name>

<Question>The velocity-time graph shows the acceleration of a bicycle ride over a 15-second period. From the start at (0,0), the graph linearly increases to (15, 30). What is the total distance travelled by the bicycle?</Question>

<Correct Answer>\( 225 \mathrm{~m} \) </Correct Answer>

<Incorrect Answer>\( 33.54 \mathrm{~m} \) </Incorrect Answer>
"
2287,2287,Believes multiplying together all prime factors gives the highest common factor,"<Construct Name>Finding the Highest Common Factor (HCF) using Prime Factorization</Construct Name>
<Subject Name>Number Theory</Subject Name>
<Question>Find the highest common factor of 24 and 36.</Question>
<Correct Answer>\( 12 \)</Correct Answer>
<Incorrect Answer>\( 2 \times 3 \times 2 \times 3 = 36 \)</Incorrect Answer>
"
2288,2288,"When multiplying decimals, does not realize that the order and position of the digits (relative to each other) has to remain constant.","<Construct Name>Multiply two decimals</Construct Name>

<Subject Name>Multiplying and Dividing with Decimals</Subject Name>

<Question>Work out:
\[
0.6 \times 0.3
\]</Question>

<Correct Answer>\( 0.18 \)</Correct Answer>

<Incorrect Answer>\( 1.8 \)</Incorrect Answer>
"
2289,2289,Confuses the signs for straight lines as being dashes,"<Construct Name>Interpreting Symbols in Geometric Figures</Construct Name>
<Subject Name>Geometry Basics and Notation</Subject Name>
<Question>What does the single tick mark indicate about the sides labeled AB and CD in the given triangle? ![A triangle with tick marks on sides AB and CD.]()</Question> 
<Correct Answer>The tick mark indicates that sides AB and CD are congruent, meaning they are of equal length.</Correct Answer>
<Incorrect Answer>The tick mark indicates that sides AB and CD are straight lines.</Incorrect Answer>
"
2290,2290,Uses the same value for both coordinates,"<Construct Name>Graphical Representation of Points in a Coordinate Plane</Construct Name>
<Subject Name>Coordinate Geometry</Subject Name>
<Question>James has been asked to plot the points \( (3, 2) \) and \( (5, 4) \) on a coordinate plane. James mistakenly plots both points at \( (3, 3) \). Describe the error James made and plot the correct coordinates on the graph.</Question> 
<Correct Answer>The correct way to plot them is \( (3, 2) \) as 3 units right on the x-axis and 2 units up on the y-axis; \( (5, 4) \) as 5 units right on the x-axis and 4 units up on the y-axis.</Correct Answer>
<Incorrect Answer>James plotted both points at \( (3, 3) \), incorrectly using the same value for both coordinates, thinking both coordinates must be the same for each point.</Incorrect Answer>
"
2291,2291,"When solving simultaneous equations, thinks they can't multiply each equation by a different number","<Construct Name>Manipulate both equations so that they are in a form to be added or subtracted</Construct Name>  
<Subject Name>Simultaneous Equations</Subject Name>  
<Question>Anna and Ben are trying to solve the following system of equations by elimination. They need to eliminate \( x \):  
\( (1) \) \( 3x + 2y = 14 \)  
\( (2) \) \( 5x - 3y = 7 \)  
Anna suggests multiplying equation \( (1) \) by \( 5 \), while Ben suggests multiplying equation \( (1) \) by \( 3 \) and equation \( (2) \) by \( -3 \). Who is correct?</Question>  
<Correct Answer>Only Ben is correct</Correct Answer>  
<Incorrect Answer>Neither of them is correct</Incorrect Answer>
"
2292,2292,Does not understand that factors are divisors which split the number into equal groups,"<Construct Name>Recognise when to find a factor to solve a problem </Construct Name>

<Subject Name>Factors and Division </Subject Name>

<Question>Emma has \( 24 \) candies and wants to distribute them equally among her friends. How many friends can she distribute the candies to without having any leftover candies? To solve this, Emma needs to determine the ______ of \( 24 \).</Question>

<Correct Answer>Factors </Correct Answer>

<Incorrect Answer>Remainders </Incorrect Answer>
"
2293,2293,Thinks the orientation of the side view does not matter when identifying the direction of view,"<Construct Name>Identify direction from side view </Construct Name>

<Subject Name>3D Geometry </Subject Name>

<Question>The diagram below shows a 3D shape from three different views: top view, front view, and side view. Identify the shapes' orientation when viewed from the right side. Assume each unit on the grid represents a unit cube.</Question>

<Correct Answer>View from the right side shows the shape oriented with the dimensions corresponding to the right profile in the side view. This view shows the right side profile as drawn from the initial perspective. </Correct Answer>

<Incorrect Answer>The orientation of the side view does not depend on whether it is viewed from the left or the right; therefore, the side view is the same in both directions. </Incorrect Answer>
"
2294,2294,Believes that Mid point multiplied by the Frequency in a grouped frequency table gives the frequency for that group.,"<Construct Name>Calculate the histogram values</Construct Name>

<Subject Name>Statistics</Subject Name>

<Question>Given the following grouped frequency distribution table: 

\[
\begin{array}{|c|c|}
\hline
\text{Class Interval} & \text{Frequency} \\
\hline
0-10 & 5 \\
10-20 & 8 \\
20-30 & 12 \\
30-40 & 10 \\
\hline
\end{array}
\]

Calculate the sum of the frequencies. Assume midpoints as the representative value for each class interval.</Question> 

<Correct Answer>The sum of frequencies is \(5 + 8 + 12 + 10 = 35\)</Correct Answer> 

<Incorrect Answer>The sum of frequencies is \(5 \times 5 + 8 \times 15 + 12 \times 25 + 10 \times 35 = 775\)</Incorrect Answer>
"
2295,2295,Believes probabilities can be greater than 1,"<Construct Name>Understanding probability range</Construct Name>
<Subject Name>Probability</Subject Name>
<Question>If a fair six-sided die is rolled twice, what is the probability of rolling a 7 in total?</Question>
<Correct Answer>The probability is 0, as it is impossible to roll a 7 with a single roll of a six-sided die.</Correct Answer>
<Incorrect Answer>The probability is 1.17, calculated by adding the probabilities of each possible face: \(\frac{1}{6} + \frac{1}{6}\), resulting in \(\frac{2}{6} = 0.33\) for each face and adding up multiple unreachable outcomes like 5 + 2 = 7.</Incorrect Answer>
"
2296,2296,Believes Fibonacci numbers are triangle numbers,"<Construct Name>Identify triangular numbers </Construct Name>

<Subject Name>Other Sequences </Subject Name>

<Question>Consider the sequence \( 1, 1, 2, 3, 5, 8, 13 \ldots \). This sequence is known for each term being the sum of the two preceding ones. However, a different sequence \( 1, 3, 6, 10, 15, 21 \ldots \) appears to grow by consecutive additions. What is this latter sequence called?</Question> 

<Correct Answer>The triangle numbers </Correct Answer>

<Incorrect Answer>The Fibonacci numbers </Incorrect Answer>
"
2297,2297,Believes total frequency in a table is found by counting rows,"<Construct Name>Interpret numbers in a frequency table </Construct Name>  
<Subject Name>Data Representation and Analysis </Subject Name>  
<Question>A survey was conducted among students in a school to find out how many books they read during summer. The data is recorded as follows. How many students were surveyed in total? ![\begin{tabular}{|c|c|}
\hline Books Read & Frequency \\
\hline \( 0 \) & \( 8 \) \\
\hline \( 1-2 \) & \( 12 \) \\
\hline \( 3-5 \) & \( 10 \) \\
\hline \( 6-10 \) & \( 5 \) \\
\hline
\end{tabular}]() </Question>  
<Correct Answer>\( 35 \) </Correct Answer>  
<Incorrect Answer>\( 4 \) </Incorrect Answer>  
"
2298,2298,Mixes up smallest and greatest when ordering positive integers,"<Construct Name>Order positive integers from smallest to greatest </Construct Name>  
<Subject Name>Number Ordering </Subject Name>  
<Question>Arrange the following numbers from smallest to greatest: 45, 12, 78, 33, 60 </Question>   
<Correct Answer>12, 33, 45, 60, 78 </Correct Answer>  
<Incorrect Answer>78, 60, 45, 33, 12 </Incorrect Answer>  


"
2299,2299,Believes any sample gives an equal chance of selection,"<Construct Name>Understand characteristics of random sampling </Construct Name>

<Subject Name>Probability and Statistics </Subject Name>

<Question> A teacher wants to select a sample of students from her class to answer a survey about favorite lunch options. She divides the class into groups of ten students. She then randomly selects one of the groups and surveys all the students in that group. Does each student in the class have an equal chance of being selected in the survey? </Question>

<Correct Answer>No, each student does not have an equal chance of being selected. Students in the randomly chosen group have a 100% chance of being selected, while those not in that group have a 0% chance. </Correct Answer>

<Incorrect Answer>Yes, each student has an equal chance of being selected since one group was chosen at random. </Incorrect Answer>
"
2300,2300,Forgets to include a marked right angle when performing angle calculations,"<Construct Name>Calculate missing angles in geometrical shapes </Construct Name>  
<Subject Name>Angle Properties and Calculations </Subject Name>  
<Question>A triangle is shown with angles labeled as 45 degrees, 45 degrees, and one unlabeled angle. Determine the measure of the unlabeled angle. </Question>  
<Correct Answer>The unlabeled angle is 90 degrees. </Correct Answer>  
<Incorrect Answer>The unlabeled angle is 180 degrees. </Incorrect Answer>  

Misconception: Forgets to include a marked right angle when performing angle calculations. In this scenario, students might be working on problems involving basic properties of triangles, especially right-angled triangles. When faced with a scenario where a triangle has two equal angles labeled as 45 degrees each, they may mistakenly add another angle without acknowledging the implications of a right angle (90 degrees), thereby miscalculating the missing angle.
"
2301,2301,"Believes the equation of a horizontal line is in the form x = ay, where a is the y intercept","<Construct Name> $$Recognise the equations of horizontal lines from a diagram$$ </Construct Name>  
<Subject Name> $$Horizontal and Vertical Lines$$ </Subject Name>  
<Question> $$What is the equation of this line? ![A graph showing a horizontal line passing through 7 on the y-axis.]()$$ </Question>  
<Correct Answer> $$y=7$$ </Correct Answer>  
<Incorrect Answer> $$x=7y$$ </Incorrect Answer>  


<Construct Name> $$Recognise the equations of horizontal lines from a diagram$$ </Construct Name>  
<Subject Name> $$Horizontal and Vertical Lines$$ </Subject Name>  
<Question> $$What is the equation of this line? ![A graph showing a horizontal line passing through -5 on the y-axis.]()$$ </Question>  
<Correct Answer> $$y=-5$$ </Correct Answer>  
<Incorrect Answer> $$x=-5y$$ </Incorrect Answer>  


<Construct Name> $$Recognise the equations of horizontal lines from a diagram$$ </Construct Name>  
<Subject Name> $$Horizontal and Vertical Lines$$ </Subject Name>  
<Question> $$What is the equation of this line? ![A set of axes with a line drawn on. The line passes through the points: (-2, 8), (0, 8), (2, 8), and (4, 8).]()$$ </Question>  
<Correct Answer> $$y=8$$ </Correct Answer>  
<Incorrect Answer> $$x=8y$$ </Incorrect Answer>  


<Construct Name> $$Recognise the equations of horizontal lines from a diagram$$ </Construct Name>  
<Subject Name> $$Horizontal and Vertical Lines$$ </Subject Name>  
<Question> $$What is the equation of this line? ![A graph showing a horizontal line passing through 0 on the y-axis.]()$$ </Question>  
<Correct Answer> $$y=0$$ </Correct Answer>  
<Incorrect Answer> $$x=0y$$ </Incorrect Answer>  
"
2302,2302,Believes lines inside the shape are included when finding perimeter,"<Construct Name>Calculating the perimeter of composite shapes in geometry</Construct Name>

<Subject Name>Perimeter</Subject Name>

<Question>A shape is composed of a rectangle and an equilateral triangle. The rectangle has a length of \( 8 \mathrm{~cm} \) and a width of \( 6 \mathrm{~cm} \). The equilateral triangle is positioned so that one of its sides coincides with one of the rectangle's shorter sides.

What is the perimeter of the compound shape? ![A rectangle with an equilateral triangle attached along one edge]()</Question>

<Correct Answer>\( 32 \mathrm{~cm} \)</Correct Answer>

<Incorrect Answer>\( 44 \mathrm{~cm} \)</Incorrect Answer>
"
2303,2303,"When asked to find data points below a certain value, gives the number of data points above this value","<Construct Name> $$INTERPRET CONTINUOUS DATA USING A HISTOGRAM$$ </Construct Name>

<Subject Name> $$DATA ANALYSIS AND STATISTICS$$ </Subject Name>

<Question> $$How many students scored below 70 in the mathematics final exam? The data is presented in a histogram with the x-axis labeled as ""Score Ranges"" and the y-axis labeled as ""Number of Students."" The score ranges are: 50-59, 60-69, 70-79, 80-89, 90-100. The number of students for each range is as follows: (50-59, 5), (60-69, 10), (70-79, 15), (80-89, 12), (90-100, 8).$$ </Question>

<Correct Answer> $$15$$ </Correct Answer>

<Incorrect Answer> $$35$$ </Incorrect Answer>



<Construct Name> $$INTERPRET CONTINUOUS DATA USING A SCATTER PLOT$$ </Construct Name>

<Subject Name> $$CORRELATIONS AND BIVARIATE DATA$$ </Subject Name>

<Question> $$How many data points have a y-value below 10 on the scatter plot? The scatter plot shows the relationship between hours studied (x-axis) and test scores (y-axis). Data points with y-values below 10 are: (1, 5), (2, 9), (3, 8). The following additional data points are plotted: (2, 12), (3, 15), (4, 18), (5, 20).$$ </Question>

<Correct Answer> $$3$$ </Correct Answer>

<Incorrect Answer> $$4$$ </Incorrect Answer>



<Construct Name> $$INTERPRET CONTINUOUS DATA USING A BAR CHART$$ </Construct Name>

<Subject Name> $$FREQUENCY AND DISTRIBUTION IN STATISTICS$$ </Subject Name>

<Question> $$In the bar chart representing monthly book sales, how many months had sales below 300 books? The x-axis displays each month from January to December, and the y-axis represents the number of books sold. The bar heights represent the following sales figures: January: 250, February: 200, March: 150, April: 300, May: 350, June: 400, July: 450, August: 500, September: 320, October: 280, November: 260, December: 240.$$ </Question>

<Correct Answer> $$6$$ </Correct Answer>

<Incorrect Answer> $$6$$ </Incorrect Answer>
"
2304,2304,"Believes that Mid-point x Frequency in a grouped frequency table gives an accurate total, rather than an estimate.","<Construct Name>Estimating sums using grouped frequency tables</Construct Name>  
<Subject Name>Statistics and Probability</Subject Name>  
<Question>The table below shows the distribution of test scores in a math class. <br><br> \[ \begin{array}{|c|c|} \hline \text{Score Interval} & \text{Frequency} \\ \hline 50-59 & 4 \\ 60-69 & 6 \\ 70-79 & 8 \\ 80-89 & 5 \\ 90-99 & 2 \\ \hline \end{array} \] Use the mid-point x frequency method to calculate an estimate of the total score for the class.</Question>  
<Correct Answer>To estimate the total score: <br> 
1. Calculate the mid-points of each interval. <br> 
\[ \begin{array}{|c|c|c|} \hline \text{Score Interval} & \text{Mid-point} & \text{Frequency} \\ \hline 50-59 & 54.5 & 4 \\ 60-69 & 64.5 & 6 \\ 70-79 & 74.5 & 8 \\ 80-89 & 84.5 & 5 \\ 90-99 & 94.5 & 2 \\ \hline \end{array} \]  
2. Multiply each mid-point by its corresponding frequency: <br> 
\[ \begin{array}{c} 54.5 \times 4 = 218 \\ 64.5 \times 6 = 387 \\ 74.5 \times 8 = 596 \\ 84.5 \times 5 = 422.5 \\ 94.5 \times 2 = 189 \end{array} \]  
3. Sum these values to find the estimate: <br> 
218 + 387 + 596 + 422.5 + 189 = 1812.5  
Thus, the estimated total score is 1812.5.</Correct Answer>  
<Incorrect Answer>Misunderstanding: The student believes the estimated total score is exact rather than an approximation. They may claim: <br> ""The total score for the class by multiplying mid-point by frequency is exactly 1812.5."" This indicates they are not recognizing it as an estimate due to considering the equation as absolute.</Incorrect Answer>
"
2305,2305,Ignores place value when adding a whole number and a decimal,"<Construct Name>Recognise and use efficient strategies for mental addition</Construct Name>
<Subject Name>Adding and Subtracting with Decimals</Subject Name>
<Question>Dora is using a new method to calculate the sum of decimal numbers mentally. She calculates \( 8.4 + 6.7 \) using her strategy. Which of the following shows how she would perform the calculation? Toolbox Diagram: ![A diagram with 3 thought bubbles from Dora. The first bubble says ""I added the whole part first 8 + 6 = 14"". The second bubble says ""I then added the decimal part 0.4 + 0.7 = 1.1"". The third bubble says ""I then added 14 and 1.1 to get 15.1. So 8.4 + 6.7 = 15.1"".]()</Question>
<Correct Answer>\( \begin{array}{c}8+6=14 \\ 0.4+0.7=1.1 \\ 14+1.1=15.1\end{array} \)</Correct Answer>
<Incorrect Answer>\( \begin{array}{c}8+6=14 \\ 0.4+0.7=1.1 \\ 14+1.1=14.11\end{array} \)</Incorrect Answer>

<Construct Name>Recognise and use efficient strategies for mental addition</Construct Name>
<Subject Name>Adding and Subtracting with Decimals</Subject Name>
<Question>Dora applies her method to solve \( 7.6 + 9.9 \) mentally. How does she perform this calculation according to her strategy?</Question>
<Correct Answer>\( \begin{array}{c}7+9=16 \\ 0.6+0.9=1.5 \\ 16+1.5=17.5\end{array} \)</Correct Answer>
<Incorrect Answer>\( \begin{array}{c}7+9=16 \\ 0.6+0.9=1.5 \\ 16+1.5=16.15\end{array} \)</Incorrect Answer>

<Construct Name>Recognise and use efficient strategies for mental addition</Construct Name>
<Subject Name>Adding and Subtracting with Decimals</Subject Name>
<Question>Dora uses her technique to calculate \( 5.3 + 14.6 \). Which of the following displays her way of thinking?</Question>
<Correct Answer>\( \begin{array}{c}5+14=19 \\ 0.3+0.6=0.9 \\ 19+0.9=19.9\end{array} \)</Correct Answer>
<Incorrect Answer>\( \begin{array}{c}5+14=19 \\ 0.3+0.6=0.9 \\ 19+0.9=19.09\end{array} \)</Incorrect Answer>
"
2306,2306,"Applies BIDMAS in strict order (does not realize addition and subtraction, and multiplication and division, are of equal priority)","<Construct Name>Use the order of operations to evaluate expressions containing addition, subtraction, multiplication, and division </Construct Name>
<Subject Name>BIDMAS </Subject Name>
<Question>If you evaluate the expression
\[
7+2 \times 3 - 4
\]
what should you calculate first? </Question>
<Correct Answer>\( 2 \times 3 \) </Correct Answer>
<Incorrect Answer>\( 7+2 \) </Incorrect Answer>
"
2307,2307,Thinks you can divide the variables and the numerical values by different numbers when simplifying an algebraic fraction,"<Construct Name>Simplify an algebraic fraction by factoring out the greatest common factor </Construct Name>

<Subject Name>Simplifying Algebraic Fractions </Subject Name>

<Question>Write the following as simply as possible: \( \frac{8x - 4}{12x + 6} \) </Question> 

<Correct Answer>\( \frac{4(2x - 1)}{6(2x + 1)} = \frac{2x - 1}{3(2x + 1)} \) </Correct Answer>

<Incorrect Answer>\( \frac{2x - 1}{3x + 1} \) </Incorrect Answer>
"
2308,2308,Converts a fraction to a decimal by placing a decimal point between the numerator and denominator,"<Construct Name>Convert fractions less than 1 to terminating decimals of 2 decimal places </Construct Name>  
<Subject Name>Converting between Fractions and Decimals </Subject Name>  
<Question>Convert \( \frac{11}{50} \) into a decimal </Question>  
<Correct Answer>\( 0.22 \) </Correct Answer>  
<Incorrect Answer>\( 11.50 \) </Incorrect Answer>  
"
2309,2309,Thinks they can just give the probability of the first event for a combined probability,"<Construct Name>Probability of Consecutive Events</Construct Name>

<Subject Name>Probability and Statistics</Subject Name>

<Question>There is a deck of 52 playing cards. You draw two cards consecutively without replacement. What is the probability that both cards are aces?</Question>

<Correct Answer>\(\frac{1}{221}\)</Correct Answer>

<Incorrect Answer>\(\frac{1}{13}\)</Incorrect Answer>
"
