,MisconceptionId,MisconceptionName,response
1140,1140,"When simplifying surds, adds the number on the outside of the surd to the number under the surd","<Construct Name>Write a surd in the form √a in a simplified form </Construct Name>
<Subject Name>Simplifying Surds </Subject Name>
<Question>\(\sqrt{50}=n \sqrt{2}\)

What is the value of \( n \) ? </Question> 
<Correct Answer>\( 5 \) </Correct Answer>
<Incorrect Answer>\( 48 \) </Incorrect Answer>
"
1141,1141,Believes all grouped frequency table need a midpoint column,"<Construct Name>Interpret and analyze grouped frequency tables for categorical data </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>Consider the grouped frequency table below showing the number of students who prefer different types of fruits:

| Fruit Type | Frequency |
|------------|-----------|
| Apples     | 10        |
| Bananas    | 15        |
| Oranges    | 5         |

Do you need a midpoint column to determine the most preferred fruit? </Question> 
<Correct Answer>No, a midpoint column is not needed for categorical data. The most preferred fruit is Bananas, as it has the highest frequency. </Correct Answer>
<Incorrect Answer>Yes, you need a midpoint column to determine the most preferred fruit. </Incorrect Answer>
"
1142,1142,"When converting from an improper fraction to a mixed number, adds on the part left to make the whole, rather than subtracting it","<Construct Name>Convert from improper fractions to mixed number fractions </Construct Name>
<Subject Name>Converting Mixed Number and Improper Fractions </Subject Name>
<Question>Write \( \textbf{twenty-three fourths} \) as a mixed number fraction. </Question> 
<Correct Answer>\( 5 \frac{3}{4} \) </Correct Answer>
<Incorrect Answer>\( 6 \frac{1}{4} \) </Incorrect Answer>
"
1143,1143,Mixes up the terms for the parts of a fraction,"<Construct Name>Identify the numerator and denominator of a fraction </Construct Name>
<Subject Name>Fraction Terminology </Subject Name>
<Question>In the fraction \( \frac{3}{7} \), what is the denominator? </Question>
<Correct Answer>7 </Correct Answer>
<Incorrect Answer>3 </Incorrect Answer>
"
1144,1144,"Believes the equation for a horizontal line is in the form xy = a, where a is the y intercept","<Construct Name>Recognise the equations of horizontal lines from a diagram </Construct Name>
<Subject Name>Horizontal and Vertical Lines </Subject Name>
<Question>What is the equation of this line? ![The diagram shows a pair of axes, x and y ranging from -6 to 5 horizontally and -3 to 4 vertically. There is a horizontal line that passes through the y axis at -2. ]() </Question> 
<Correct Answer>\( y=-2 \) </Correct Answer>
<Incorrect Answer>\( x y=-2 \) </Incorrect Answer>
"
1145,1145,"When adding column vectors, multiplies rather than adds","<Construct Name>Add column vectors each containing two elements </Construct Name>
<Subject Name>Translation and Vectors </Subject Name>
<Question>\( \left(\begin{array}{c}4 \\ 5\end{array}\right)+\left(\begin{array}{c}2 \\ 3\end{array}\right)= \) </Question> 
<Correct Answer>\( \left(\begin{array}{c}6 \\ 8\end{array}\right) \) </Correct Answer>
<Incorrect Answer>\( \left(\begin{array}{c}8 \\ 15\end{array}\right) \) </Incorrect Answer>
"
1146,1146,"When solving simultaneous equations, believes the terms must be of opposite signs in order to be eliminated.","<Construct Name>Recognise if two linear expressions are in an appropriate form to be added or subtracted </Construct Name>
<Subject Name>Simultaneous Equations </Subject Name>
<Question>Tom and Katie are discussing whether simultaneous equations are in an appropriate form to be added or subtracted, or whether they need transforming first. Tom says these equations are in an appropriate form
\(
\begin{array}{l}
2 x-3 y=10 \\
5 x+3 y=18
\end{array}
\) Katie says these equations are in an appropriate form
\(
\begin{array}{l}
2 x-3 y=10 \\
2 x+y=4
\end{array}
\) Who is correct? </Question> 
<Correct Answer>Both Tom and Katie </Correct Answer>
<Incorrect Answer>Only Tom </Incorrect Answer>
"
1147,1147,"When solving a 'more than' problem, believes the first step is to halve the total rather than setting up an equation to help solve","<Construct Name>Set up and solve equations involving 'more than' statements </Construct Name>
<Subject Name>Algebraic Equations </Subject Name>
<Question>In a class, there are 12 more girls than boys. If there are 36 students in total, how many boys are there? </Question> 
<Correct Answer>There are 12 boys. </Correct Answer>
<Incorrect Answer>There are 18 boys. </Incorrect Answer>
"
1148,1148,Uses an incorrect side length when splitting a composite shape into parts,"<Construct Name>Calculate missing lengths of shapes by geometrical inference, where the lengths given are in the same units </Construct Name>
<Subject Name>Compound Area </Subject Name>
<Question>What is the area of the shaded section of this composite shape made from rectangles? ![A composite shape made from two rectangles that form a ""C"" shape. The base of the shape is horizontal and is 20cm long. The vertical height of the whole shape is 15cm. The horizontal width of the top part of the shape is 8cm. The vertical height of the bottom rectangle is 5cm. The left handed rectangle is shaded blue.]() </Question> 
<Correct Answer>\( 75 \mathrm{~cm}^{2} \) </Correct Answer>
<Incorrect Answer>\( 100 \mathrm{~cm}^{2} \) </Incorrect Answer>
"
1149,1149,Believes perpendicular is the term used to describe two lines that are parallel,"<Construct Name>Identify and describe the relationship between two lines in a plane </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>In the diagram below, line \( AB \) is parallel to line \( CD \). What is the correct term to describe the relationship between these two lines? ![The image shows two parallel lines labeled AB and CD, with arrows indicating they do not intersect.]() </Question> 
<Correct Answer>Parallel </Correct Answer>
<Incorrect Answer>Perpendicular </Incorrect Answer>
"
1150,1150,Does not believe you can scale up a proportional statement,"<Construct Name>Scale up a proportional relationship </Construct Name>
<Subject Name>Proportional Reasoning </Subject Name>
<Question>If \( 2 \) apples cost \( £1 \), how much would \( 10 \) apples cost? </Question> 
<Correct Answer>\( £5 \) </Correct Answer>
<Incorrect Answer>\( £1 \) </Incorrect Answer>
"
1151,1151,Believes they can round when converting units,"<Construct Name>Convert between grams and kilograms </Construct Name>
<Subject Name>Mass Units </Subject Name>
<Question>\( 1250 \mathrm{~g}=\square \mathrm{kg} \) </Question> 
<Correct Answer>\( 1.25 \) </Correct Answer>
<Incorrect Answer>\( 1.3 \) </Incorrect Answer>
"
1152,1152,"When dividing fractions, does the reciprocal of the first fraction instead of the second","<Construct Name>Divide proper fractions in the form: Fraction ÷ Fraction </Construct Name>  
<Subject Name>Dividing Fractions </Subject Name>  
<Question>Calculate  
\(\frac{3}{4} \div \frac{2}{5}\) </Question>  
<Correct Answer>\(\frac{15}{8}\) </Correct Answer>  
<Incorrect Answer>\(\frac{8}{15}\) </Incorrect Answer>  
"
1153,1153,Believes they can ignore the coefficient when expanding double brackets ,"<Construct Name>Expand two brackets with linear terms in the form (ax + b)(x + c) </Construct Name>  
<Subject Name>Expanding Double Brackets </Subject Name>  
<Question>When you multiply out the brackets and simplify, what replaces the triangle?  
\((4x + 3)(x - 5) \equiv \bigstar \ x^{2} \triangle \ x \bigcirc\) </Question>  
<Correct Answer>\(\triangle = -17\) </Correct Answer>  
<Incorrect Answer>\(\triangle = -5\) (ignoring the coefficient of 4) </Incorrect Answer>  
"
1154,1154,Believes midpoints are plotted on histograms,"<Construct Name>Interpretation of data from histograms </Construct Name>
<Subject Name>Statistics and Data Representation </Subject Name>
<Question>When plotting a histogram, where should the frequency be represented for each class interval? </Question>
<Correct Answer>The frequency is represented by the height of the bar for each class interval. </Correct Answer>
<Incorrect Answer>The frequency is represented by plotting the midpoint of each class interval. </Incorrect Answer>
"
1155,1155,Starts at the wrong end of the dividend when dividing,"<Construct Name>Divide integers of 3 or more digits using long division </Construct Name>  
<Subject Name>Written Division </Subject Name>  
<Question>When using long-division to solve this problem, what digit should replace the circle to give the correct answer (quotient)? ![Division sum written out in Bus Stop format with dividend = 648, divisor = 4, the digits of the quotient are represented by a yellow star, a purple triangle, and a green circle.]() </Question>  
<Correct Answer>\( 2 \) </Correct Answer>  
<Incorrect Answer>\( 0 \) </Incorrect Answer>  
"
1156,1156,"When dividing a fraction by an integer, divides the denominator by the integer","<Construct Name>Divide proper fractions in the form: Fraction ÷ Integer </Construct Name>
<Subject Name>Dividing Fractions </Subject Name>
<Question>Calculate: 
\(
\frac{5}{10} \div 2
\) </Question> 
<Correct Answer>\( \frac{1}{4} \) </Correct Answer>
<Incorrect Answer>\( \frac{5}{5} \) </Incorrect Answer>
"
1157,1157,Rounds every number up when estimating,"<Construct Name>Round numbers to an appropriate degree to estimate the answer to a calculation </Construct Name>
<Subject Name>Estimation </Subject Name>
<Question>Estimate the total cost of buying 3 items priced at \( \$5.75 \), \( \$9.20 \), and \( \$14.30 \) by rounding each price to the nearest dollar. </Question>
<Correct Answer>\( \$6 + \$9 + \$14 = \$29 \) </Correct Answer>
<Incorrect Answer>\( \$6 + \$10 + \$15 = \$31 \) </Incorrect Answer>
"
1158,1158,Believes you can go above an amount of money when finding how much of something you can buy,"<Construct Name>Calculate the maximum quantity of items purchasable within a budget </Construct Name>  
<Subject Name>Basic Arithmetic and Budgeting </Subject Name>  
<Question>John wants to buy some notebooks. Each notebook costs \( £ 2.50 \). John has \( £ 15 \) to spend. What is the greatest number of notebooks he can buy? </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 7 \) </Incorrect Answer>  
"
1159,1159,"When comparing non like surds, does not square the surds","<Construct Name>Compare the size of non-like surds by squaring them </Construct Name>
<Subject Name>Surds and Indices </Subject Name>
<Question>Which is larger: \( \sqrt{18} \) or \( \sqrt{20} \)? </Question> 
<Correct Answer>\( \sqrt{20} \) is larger because \( 20 > 18 \) when squared. </Correct Answer>
<Incorrect Answer>\( \sqrt{18} \) is larger because \( 18 \) is closer to \( 20 \) than \( 16 \). </Incorrect Answer>
"
1160,1160,Thinks you can find missing values in a given table by treating the row as a sequence of consecutive numbers,"<Construct Name>Identify patterns and relationships in a table of values </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Consider the following table of values:

| x | 1 | 2 | 3 | 4 | 5 |  
|---|---|---|---|---|---|  
| y | 2 | 4 | ? | 8 | 10 |  

Find the missing value for y when x = 3. </Question>  
<Correct Answer>\( 6 \) </Correct Answer>  
<Incorrect Answer>\( 5 \) </Incorrect Answer>  
"
1161,1161,Thinks 1 square metre = 10 square centimetres,"<Construct Name>Convert between square metres and square centimetres </Construct Name>
<Subject Name>Measurement and Conversion </Subject Name>
<Question>A rectangular garden has an area of \( 3 \) square metres. What is its area in square centimetres? </Question> 
<Correct Answer>\( 30,000 \) square centimetres </Correct Answer>
<Incorrect Answer>\( 30 \) square centimetres </Incorrect Answer>
"
1162,1162,Mixes up the inequality signs in an error interval,"<Construct Name>Determine the error interval for a given measurement rounded to a specific decimal place </Construct Name>
<Subject Name>Inequalities and Error Intervals </Subject Name>
<Question>A length is measured as 5.3 cm, correct to one decimal place. Write down the error interval for this measurement. </Question> 
<Correct Answer>\( 5.25 \leq x < 5.35 \) </Correct Answer>
<Incorrect Answer>\( 5.25 < x \leq 5.35 \) </Incorrect Answer>
"
1163,1163,Does not understand you can round to numbers other than powers of 10,"<Construct Name>Round integers to the nearest other integer value (e.g. 25, 50 etc) </Construct Name>
<Subject Name>Rounding to the Nearest Whole (25, 50, etc) </Subject Name>
<Question>What is \( 687 \) rounded to the nearest \( 25 \) ? </Question> 
<Correct Answer>\( 675 \) </Correct Answer>
<Incorrect Answer>\( 700 \) </Incorrect Answer>
"
1164,1164,Believes linear sequences cannot include fractions,"<Construct Name>Identify and generate linear sequences with fractional terms </Construct Name>  
<Subject Name>Sequences and Series </Subject Name>  
<Question>Consider the sequence defined by the nth term formula \( a_n = \frac{3}{2}n + 1 \). Is this sequence linear, and what are the first four terms? </Question>  
<Correct Answer>The sequence is linear. The first four terms are \( \frac{5}{2}, 4, \frac{11}{2}, 7 \). </Correct Answer>  
<Incorrect Answer>The sequence is not linear because it includes fractions. </Incorrect Answer>  
"
1165,1165,Rounds to the nearest integer rather than one significant figure,"<Construct Name>Round numbers to an appropriate degree to estimate the answer to a calculation </Construct Name>
<Subject Name>Estimation </Subject Name>
<Question>When estimating the answer to a complicated problem involving \( 0.482 \), you should instead use... </Question> 
<Correct Answer>\( 0.5 \) </Correct Answer>
<Incorrect Answer>\( 0 \) </Incorrect Answer>
"
1166,1166,"When subtracting a fraction from a mixed number, assumes they subtract the numerator from the integer and the numerator of the mixed number","<Construct Name>Subtract fractions involving mixed number fractions with the same denominator </Construct Name>
<Subject Name>Adding and Subtracting Fractions </Subject Name>
<Question>\( 2 \frac{3}{5} - \frac{1}{5} \)  
What is the result of this subtraction? </Question> 
<Correct Answer>\( 2 \frac{2}{5} \) </Correct Answer>
<Incorrect Answer>\( 1 \frac{2}{5} \) </Incorrect Answer>
"
1167,1167,Does not recognise millimetres as a unit of length,"<Construct Name>Identify a unit of length </Construct Name>
<Subject Name>Measurement and Units </Subject Name>
<Question>Sarah is measuring the length of a pencil and writes down \( 150 \) as her answer.

Which of the following units is definitely wrong? \( 150 \color{yellow} \bigstar\) </Question> 
<Correct Answer>\( kg \) </Correct Answer>
<Incorrect Answer>\( mm \) </Incorrect Answer>
"
1168,1168,Believes both the x and y co-ordinates of the x-intercept of a quadratic are derived from the constants in the factorised form.,"<Construct Name>Know that the factorised form of a quadratic is useful for finding where the curve crosses the x-axis </Construct Name>  
<Subject Name>Sketching from Factorised Form </Subject Name>  
<Question>\( y=(x+2)(x-4) \) Where does this curve intercept the \( x \) axis? </Question>  
<Correct Answer>\( \begin{array}{c}(-2,0) \\ \text { and } \\ (4,0)\end{array} \) </Correct Answer>  
<Incorrect Answer>\( (-2,4) \) </Incorrect Answer>  
"
1169,1169,Does not know that cubic means the same as cubed in units,"<Construct Name>Identify a unit of volume or capacity </Construct Name>
<Subject Name>Volume of Prisms </Subject Name>
<Question>Which of the following is not a measure of volume? </Question> 
<Correct Answer>Metres </Correct Answer>
<Incorrect Answer>Cubic metres </Incorrect Answer>
"
1170,1170,Confuses the order of the digits in stick multiplication,"<Construct Name>Perform multiplication using the stick method, ensuring correct alignment and order of digits </Construct Name>  
<Subject Name>Multiplication Techniques </Subject Name>  
<Question>Using the stick multiplication method, calculate \( 23 \times 12 \). </Question>  
<Correct Answer>\( 276 \) </Correct Answer>  
<Incorrect Answer>\( 267 \) </Incorrect Answer>  
"
1171,1171,"When solving a problem using written division (bus-stop method), puts the dividend in the wrong place","<Construct Name>Perform division using the bus-stop method </Construct Name>  
<Subject Name>Arithmetic Division </Subject Name>  
<Question>Divide 156 by 3 using the bus-stop method. </Question>  
<Correct Answer>The correct quotient is 52. </Correct Answer>  
<Incorrect Answer>The incorrect quotient is 0.0192 (resulting from placing 3 inside the bus-stop and 156 outside). </Incorrect Answer>  
"
1172,1172,Thinks any 2 values multiplied together can be denoted with a squared symbol,"<Construct Name>Multiply algebraic terms, where both are linear versions of different letters (e.g. 3x x 7y) </Construct Name>
<Subject Name>Algebraic Expressions </Subject Name>
<Question>What is the result of multiplying \( 3x \times 7y \) ? </Question> 
<Correct Answer>\( 21xy \) </Correct Answer>
<Incorrect Answer>\( 21x^2y^2 \) </Incorrect Answer>
"
1173,1173,Uses the numerator of an improper fraction as the denominator of the equivalent mixed number,"<Construct Name>Convert from improper fractions to mixed number fractions </Construct Name>
<Subject Name>Converting Mixed Number and Improper Fractions </Subject Name>
<Question>Convert \( \frac{17}{4} \) to a mixed number. </Question> 
<Correct Answer>\( 4 \frac{1}{4} \) </Correct Answer>
<Incorrect Answer>\( 4 \frac{1}{17} \) </Incorrect Answer>
"
1174,1174,Believes the mean from grouped data is the sum of the midpoints divided by something,"<Construct Name>Calculate the mean from grouped frequency data </Construct Name>
<Subject Name>Statistics and Probability </Subject Name>
<Question>Given the following frequency distribution table, calculate the mean of the data:

\[
\begin{array}{|c|c|}
\hline
\text{Class Interval} & \text{Frequency} \\
\hline
0-10 & 4 \\
10-20 & 6 \\
20-30 & 10 \\
30-40 & 5 \\
\hline
\end{array}
\]

</Question> 
<Correct Answer>The mean is calculated by finding the sum of the products of the midpoints and their frequencies, divided by the total frequency. The midpoints are 5, 15, 25, and 35. Thus, the mean is:

\[
\frac{(5 \times 4) + (15 \times 6) + (25 \times 10) + (35 \times 5)}{4 + 6 + 10 + 5} = \frac{20 + 90 + 250 + 175}{25} = \frac{535}{25} = 21.4
\]

So, the mean is 21.4. </Correct Answer>
<Incorrect Answer>The incorrect solution involves summing the midpoints and dividing by the number of intervals:

\[
\frac{5 + 15 + 25 + 35}{4} = \frac{80}{4} = 20
\]

This approach does not account for the frequencies of the intervals. </Incorrect Answer>
"
1175,1175,Uses base instead of height as h in area of a trapezium formula,"<Construct Name>Calculate the area of a trapezium using the correct formula </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>Find the area of a trapezium with bases of lengths \( 8 \) cm and \( 12 \) cm, and a height of \( 5 \) cm. </Question>  
<Correct Answer>\( \text{Area} = \frac{1}{2} \times (8 + 12) \times 5 = 50 \text{ cm}^2 \) </Correct Answer>  
<Incorrect Answer>\( \text{Area} = \frac{1}{2} \times (8 + 12) \times 12 = 120 \text{ cm}^2 \) </Incorrect Answer>  
"
1176,1176,Confuses isosceles and equilateral triangles,"<Construct Name>Identify types of triangles based on side lengths</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Given a triangle with side lengths 5 cm, 5 cm, and 8 cm, what type of triangle is it?</Question>  
<Correct Answer>Isosceles triangle</Correct Answer>  
<Incorrect Answer>Equilateral triangle</Incorrect Answer>  
"
1177,1177,Identifies the biggest value for the range,"<Construct Name>Calculate the range from a list of data </Construct Name>
<Subject Name>Range and Interquartile Range from a List of Data </Subject Name>
<Question>What is the range of this set of data?
\[
8 \mathrm{~kg}, 15 \mathrm{~kg}, 3 \mathrm{~kg}, 12 \mathrm{~kg}
\] </Question> 
<Correct Answer>\( 12 \mathrm{~kg} \) </Correct Answer>
<Incorrect Answer>\( 15 \mathrm{~kg} \) </Incorrect Answer>
"
1178,1178,Does not count both edges when turning a corner when counting perimeter,"<Construct Name>Calculate the perimeter of a polygon with multiple right angles </Construct Name>
<Subject Name>Perimeter of Polygons </Subject Name>
<Question>Calculate the perimeter of an L-shaped garden where the longer side is 10 meters, the shorter side is 5 meters, and the width is 3 meters. </Question>
<Correct Answer>\( 36 \) meters </Correct Answer>
<Incorrect Answer>\( 33 \) meters </Incorrect Answer>
"
1179,1179,Forgets to multiply up for the correct time frame in a worded question,"<Construct Name>Calculate total cost over multiple weeks</Construct Name>
<Subject Name>Arithmetic and Word Problems</Subject Name>
<Question>Tom spends \( £15 \) on groceries and \( £10 \) on transport every week. How much does he spend in total over \( 6 \) weeks?</Question>
<Correct Answer>\( (15 + 10) \times 6 = £150 \)</Correct Answer>
<Incorrect Answer>\( 15 + 10 = £25 \)</Incorrect Answer>
"
1180,1180,Does not know the properties of a rectangle,"<Construct Name>Calculate the area of a rectangle using its properties </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>A rectangle has a length of 10 units and a width of 5 units. If the length is doubled and the width is halved, what is the new area of the rectangle? </Question>
<Correct Answer>The new area is 50 square units. </Correct Answer>
<Incorrect Answer>The new area is 100 square units. </Incorrect Answer>
"
1181,1181,When solving an equation thinks they divide when in fact they need to multiply,"<Construct Name>Solving equations involving multiplication and division </Construct Name>
<Subject Name>Algebra </Subject Name>
<Question>What should replace the star? \( \bigstar \times 4 = 20 \) </Question>
<Correct Answer>\( 5 \) </Correct Answer>
<Incorrect Answer>\( 80 \) </Incorrect Answer>
"
1182,1182,"Believes only the decimal places with dots above them recur, not the whole string","<Construct Name>Identify the repeating sequence in a recurring decimal </Construct Name>  
<Subject Name>Decimals and Recurring Numbers </Subject Name>  
<Question>What is the repeating decimal representation of \(\frac{1}{6}\)? </Question>  
<Correct Answer>\(0.1\overline{6}\) </Correct Answer>  
<Incorrect Answer>\(0.16\overline{6}\) </Incorrect Answer>  
"
1183,1183,Does not include units in answer.,"<Construct Name>Calculate the area of a rectangle </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>A rectangle has a length of \( 8 \mathrm{~cm} \) and a width of \( 5 \mathrm{~cm} \). What is the area of the rectangle? </Question>
<Correct Answer>\( 40 \mathrm{~cm}^2 \) </Correct Answer>
<Incorrect Answer>\( 40 \) </Incorrect Answer>
"
1184,1184,Identifies the wrong part of a fraction model as the whole,"<Construct Name>Identify the fraction represented by a shaded region in a model </Construct Name>
<Subject Name>Fractions </Subject Name>
<Question>What fraction of the circle is shaded? ![A circle divided into 8 equal parts, with 3 parts shaded.]() </Question> 
<Correct Answer>\( \frac{3}{8} \) </Correct Answer>
<Incorrect Answer>\( \frac{3}{3} \) </Incorrect Answer>
"
1185,1185,"When rationalising the denominator, believes only the numerator or the denominator needs to be multiplied by the surd","<Construct Name>Rationalise the denominator of a fraction involving a surd </Construct Name>  
<Subject Name>Surds and Indices </Subject Name>  
<Question>Rationalise the denominator of the fraction:  
\(\frac{5}{\sqrt{3}}\) </Question>  
<Correct Answer>\(\frac{5\sqrt{3}}{3}\) </Correct Answer>  
<Incorrect Answer>\(\frac{5}{3}\) </Incorrect Answer>  
"
1186,1186,"Believes when identifying the mode you look at all values, not just frequencies, for the highest number","<Construct Name>Identify the mode from a frequency table </Construct Name>
<Subject Name>Averages and Range from Frequency Table </Subject Name>
<Question>This table shows the number of books read by a group of students over the summer.

What is the modal number of books read? \begin{tabular}{|c|c|}
\hline Number of books & Frequency \\
\hline \( 1 \) & \( 5 \) \\
\hline \( 2 \) & \( 8 \) \\
\hline \( 3 \) & \( 4 \) \\
\hline \( 4 \) & \( 2 \) \\
\hline \( 5 \) & \( 1 \) \\
\hline
\end{tabular} </Question> 
<Correct Answer>\( 2 \) </Correct Answer>
<Incorrect Answer>\( 5 \) </Incorrect Answer>
"
1187,1187,Does not realise that gradient represents rate of change,"<Construct Name>Interpret the gradient of a velocity-time graph </Construct Name>  
<Subject Name>Calculus and Graph Analysis </Subject Name>  
<Question>The graph on the right shows the velocity of a car over time.

The gradient of the positive sloping section would tell us... ![A graph with time (secs) on the horizontal axis and velocity (m/s) on the vertical axis. The graph starts at the origin, travels in a straight line up and right, travels horizontally, then travels in a straight line down and right back to the x-axis, more steeply than the start. ]() </Question>  
<Correct Answer>The rate at which the car's velocity is increasing, i.e., the car's acceleration </Correct Answer>  
<Incorrect Answer>The velocity of the car </Incorrect Answer>  
"
1188,1188,Reads the wrong scale on the protractor when measuring obtuse angles,"<Construct Name>Use a protractor to measure angles between 90° and 180° </Construct Name>  
<Subject Name>Measuring Angles </Subject Name>  
<Question>What is the measure of angle \( \angle ABC \) in the diagram? ![An image of a protractor. There is a red line going from the middle to 0/180 and another line from the middle to in between 110/70 and 120/60. ]() </Question>  
<Correct Answer>\( 115^{\circ} \) </Correct Answer>  
<Incorrect Answer>\( 65^{\circ} \) </Incorrect Answer>  
"
1189,1189,Does not understand that adding on to a multiple can give you the next multiple,"<Construct Name>Understanding multiples and sequences </Construct Name>
<Subject Name>Number Theory </Subject Name>
<Question>What is the next multiple of 5 after 35? </Question> 
<Correct Answer>\( 40 \) </Correct Answer>
<Incorrect Answer>\( 45 \) </Incorrect Answer>
"
1190,1190,"When solving an equation, subtracts instead of dividing","<Construct Name>Solve one-step linear equations requiring multiplication or division, involving fractions </Construct Name>
<Subject Name>Linear Equations </Subject Name>
<Question>Solve the equation:
\(
\frac{3}{4}x = \frac{9}{16}
\) </Question> 
<Correct Answer>\( x = \frac{3}{4} \) </Correct Answer>
<Incorrect Answer>\( x = \frac{3}{16} \) </Incorrect Answer>
"
1191,1191,Believes that the sign changes when factorising an expression into single brackets,"<Construct Name>Factorising linear expressions </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Factorise the expression \( 3x + 6 \) into a single bracket. </Question>  
<Correct Answer>\( 3(x + 2) \) </Correct Answer>  
<Incorrect Answer>\( 3(x - 2) \) </Incorrect Answer>  
"
1192,1192,Believes all triangles have a right angle,"<Construct Name>Identify the type of triangle based on given angles </Construct Name>
<Subject Name>Triangle Classification </Subject Name>
<Question>Given a triangle with angles measuring \( 50\degree \), \( 60\degree \), and \( 70\degree \), what type of triangle is it? </Question>
<Correct Answer>Acute triangle </Correct Answer>
<Incorrect Answer>Right triangle </Incorrect Answer>
"
1193,1193,Multiplies up without finding unit amount,"<Construct Name>Unitary Method in Proportion Problems </Construct Name>  
<Subject Name>Proportions and Ratios </Subject Name>  
<Question>A recipe requires \( \mathbf{4} \) cups of flour to make \( \mathbf{8} \) cookies. How many cups of flour are needed to make \( \mathbf{24} \) cookies? </Question>  
<Correct Answer>\( 12 \) cups of flour </Correct Answer>  
<Incorrect Answer>\( 96 \) cups of flour </Incorrect Answer>  
"
1194,1194,Forgets to halve when finding the missing base angles of an isosceles,"<Construct Name>Calculate the base angles of an isosceles triangle given the vertex angle </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>In an isosceles triangle, the vertex angle is \(40^\circ\). What are the measures of the base angles? </Question>
<Correct Answer>Each base angle is \(70^\circ\). </Correct Answer>
<Incorrect Answer>Each base angle is \(140^\circ\). </Incorrect Answer>
"
1195,1195,Gives the change in value when asked for the percentage change,"<Construct Name>Calculate the percentage change between two values </Construct Name>
<Subject Name>Percentage Change </Subject Name>
<Question>The price of a book increased from $20 to $25. What is the percentage change in the price of the book? </Question> 
<Correct Answer>25% </Correct Answer>
<Incorrect Answer>$5 </Incorrect Answer>
"
1196,1196,"When solving an equation where there is a negative sign in front of the variable at the final stage, believes they can ignore it and treat it as if it's positive","<Construct Name>Solving linear equations with a negative coefficient </Construct Name>  
<Subject Name>Algebra </Subject Name>  
<Question>Emily is solving the equation for \( x \):  
\[  
-2x = 8  
\]  
What is the correct value of \( x \)? </Question>  
<Correct Answer>\( x = -4 \) </Correct Answer>  
<Incorrect Answer>\( x = 4 \) </Incorrect Answer>  
"
1197,1197,Confuses frequency and frequency density,"<Construct Name>Distinguish between frequency and frequency density in histograms </Construct Name>
<Subject Name>Statistics </Subject Name>
<Question>A histogram shows the distribution of students' test scores. The class interval 70-80 has a frequency density of 2. If the width of the class interval is 10, what is the frequency of this class interval? </Question>
<Correct Answer>The frequency is 20. (Frequency = Frequency Density × Class Width = 2 × 10 = 20) </Correct Answer>
<Incorrect Answer>The frequency is 2. (Mistakenly using the frequency density as the frequency) </Incorrect Answer>
"
1198,1198,Does not recognise that a linear sequence must increase or decrease by same amount,"<Construct Name>Identify a linear sequence from a list of sequences </Construct Name>
<Subject Name>Linear Sequences (nth term) </Subject Name>
<Question>Tom and Katie are analyzing sequences.

Tom says this sequence is linear: \( 3, 6, 9, 12, 15, \ldots \)

Katie says this sequence is linear: \( 2, 4, 8, 16, 32, \ldots \)

Who is correct?
 </Question> 
<Correct Answer>Only Tom </Correct Answer>
<Incorrect Answer>Both Tom and Katie </Incorrect Answer>
"
1199,1199,Thinks that co-interior angles can lie on opposite sides of a transversal ,"<Construct Name>Identify co-interior angles in parallel lines </Construct Name>  
<Subject Name>Geometry and Angles </Subject Name>  
<Question>In the diagram below, lines \(AB\) and \(CD\) are parallel, and \(EF\) is a transversal. Identify the pair of co-interior angles. ![Diagram showing two parallel lines AB and CD, with a transversal EF intersecting them, creating eight angles labeled 1 to 8.]() </Question>  
<Correct Answer>The co-interior angles are \( \angle 3 \) and \( \angle 5 \). </Correct Answer>  
<Incorrect Answer>The co-interior angles are \( \angle 3 \) and \( \angle 6 \). </Incorrect Answer>  
"
1200,1200,Finds the IQR rather than the range,"<Construct Name>Calculate the range of a data set </Construct Name>
<Subject Name>Descriptive Statistics </Subject Name>
<Question>Given the data set: 3, 7, 8, 12, 15, 18, 21, 24, 30, what is the range of the data? </Question>
<Correct Answer>The range is \( 30 - 3 = 27 \). </Correct Answer>
<Incorrect Answer>The range is \( 24 - 8 = 16 \). </Incorrect Answer>
"
1201,1201,Finds the arc length instead of the area of the sector ,"<Construct Name>Calculate the area of a sector of a circle </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>A circle has a radius of 5 cm. Find the area of a sector with a central angle of 60 degrees. </Question>  
<Correct Answer>The area of the sector is \( \frac{60}{360} \times \pi \times 5^2 = \frac{25\pi}{6} \) square centimeters. </Correct Answer>  
<Incorrect Answer>The arc length of the sector is \( \frac{60}{360} \times 2\pi \times 5 = \frac{5\pi}{3} \) centimeters. </Incorrect Answer>  
"
