,MisconceptionId,MisconceptionName,response
1226,1226,Does not recognise the distributive property,"<Construct Name>Recognise and apply the distributive property </Construct Name>
<Subject Name>Algebraic Expressions and Simplification </Subject Name>
<Question>Simplify the expression: \(3(x + 4) + 2(x + 4)\).</Question>
<Correct Answer>The expression simplifies to \(5(x + 4)\) because \(3(x + 4) + 2(x + 4) = (3+2)(x + 4) = 5(x + 4)\).</Correct Answer>
<Incorrect Answer>The expression simplifies to \(3x + 4 + 2x + 4\), which does not combine like terms properly and fails to recognize the common factor.</Incorrect Answer>
"
1227,1227,Forgets that a number without an indice is to the power of 1 ,"<Construct Name>Simplifying expressions with exponents</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Simplify the expression: \(2^3 \times 4\)</Question>
<Correct Answer>The correct simplification involves remembering that 4 is \(4^1\), so you have \(2^3 \times 4^1\). This results in \(8 \times 4 = 32\).</Correct Answer>
<Incorrect Answer>If you forget that 4 is \(4^1\), you might incorrectly think the expression is detached, leading you to incorrectly say \(2^3 = 8\) and stop there, assuming the expression evaluates only this part resulting in the answer of 8.</Incorrect Answer>
"
1228,1228,Believes sets are the same if the elements within them have a shared property,"<Construct Name>Set Equality</Construct Name>  
<Subject Name>Set Theory</Subject Name>  
<Question>Consider the two sets: Set A = {2, 4, 6} and Set B = {6, 8, 10}. Are these sets equal because they both contain even numbers? Explain your answer.</Question>  
<Correct Answer>No, sets A and B are not equal. Two sets are equal if they contain exactly the same elements. Set A contains 2, 4, 6 and Set B contains 6, 8, 10. They do not have the exact same elements.</Correct Answer>  
<Incorrect Answer>Yes, sets A and B are equal because they both contain even numbers.</Incorrect Answer>
"
1229,1229,Confuses chord and circumference,"<Construct Name>Circular Measurements</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>A circle is drawn on the board. A line segment from one point on the circle to another is drawn, but it does not pass through the center. The total length of the circle’s edge is 31.4 units. What is the circumference of the circle?</Question>  
<Correct Answer>The circumference of the circle is 31.4 units.</Correct Answer>  
<Incorrect Answer>The circumference of the circle is the length of the chord, which is less than 31.4 units.</Incorrect Answer>  
"
1230,1230,Believes you cube the conversion factor when dealing with squared units,"<Construct Name>Convert from cm² to m²</Construct Name>  
<Subject Name>Area Units</Subject Name>  
<Question>\( 5000 \mathrm{~cm}^{2} \) is the same as _____ \( m^{2} \)</Question>  
<Correct Answer>\( 0.5 \) </Correct Answer>  
<Incorrect Answer>\( 0.0005 \)</Incorrect Answer>  
"
1231,1231,Does not know that 7 and -7 are different,"<Construct Name>Understanding integer operations and number line representations</Construct Name>  
<Subject Name>Integer Arithmetic</Subject Name>  
<Question>A student walks 7 steps forward on a number line, then 7 steps backward. What number do they end on if they start at the origin (0)?</Question>  
<Correct Answer>The student would end on 0, because moving 7 steps forward and 7 steps backward sequentially cancels out the movements and the net effect is zero.</Correct Answer>  
<Incorrect Answer>The student ends on 14, believing that the steps add up as positive numbers only without considering direction.</Incorrect Answer>
"
1232,1232,"Thinks the longest bar has the highest frequency on a pictogram, even if the symbols aren't evenly spaced","<Construct Name>Interpreting pictograms and graphical representations correctly</Construct Name>
<Subject Name>Data Handling and Representation</Subject Name>
<Question>In the pictogram below, each 🍎 symbol represents 5 students, and half a 🍎 represents 2.5 students. Which fruit received the highest frequency of students?

1. Apples: 🍎🍎🍎
2. Bananas: 🍌🍌
3. Cherries: 🍒🍒🍒🍒
4. Dates: 🍇🍇🍏

Note: 🍏 symbol represents 2 students.</Question>
<Correct Answer>Apples received the highest frequency with 15 students.</Correct Answer>
<Incorrect Answer>Cherries received the highest frequency because they have the longest bar.</Incorrect Answer>
"
1233,1233,"Believes that when eliminating a variable, if the signs of the terms with matching coefficients are the same, we add the equations.","<Construct Name>Using elimination method to solve linear equations </Construct Name>  
<Subject Name>Simultaneous Equations </Subject Name>  
<Question>Solve the following pair of simultaneous equations by eliminating one of the variables.

\( \begin{aligned} 4x + 3y &= 18 \\ 4x - 2y &= 6 \end{aligned} \)

What operation should be performed on the equations to eliminate \( x \) and solve for \( y \)? </Question>  
<Correct Answer>Subtract the second equation from the first to eliminate \( x \):  
\( (4x + 3y) - (4x - 2y) = 18 - 6 \)  
\( 5y = 12 \)  
\( y = \frac{12}{5} \) </Correct Answer>  
<Incorrect Answer>Add both equations:  
\( (4x + 3y) + (4x - 2y) = 18 + 6 \)  
\( 8x + y = 24 \) </Incorrect Answer>  
"
1234,1234,Believes f(x + a) translates the function up a units,"<Construct Name>Horizontal translations of function graphs</Construct Name>  
<Subject Name>Coordinate geometry and transformations</Subject Name>  
<Question>Describe the transformation that maps the graph of \( y = f(x) \) to the graph of \( y = f(x + 4) \).</Question>  
<Correct Answer>Translation by vector \(\left[\begin{array}{c} -4 \\ 0 \end{array}\right]\), indicating a horizontal shift 4 units to the left.</Correct Answer>  
<Incorrect Answer>Translation by vector \(\left[\begin{array}{c} 0 \\ 4 \end{array}\right]\), indicating a vertical shift 4 units up.</Incorrect Answer>  
"
1235,1235,"When completing the square in the form (x - a)^2 + b, believes b is the difference between a and the constant of the original quadratic","<Construct Name>Completing the square for expressions that end up in the form (x + a)² + b </Construct Name>
<Subject Name>Completing the Square </Subject Name>
<Question>\[ 
x^{2} - 6x + 9 \equiv (x - a)^{2} + b 
\] 
What are the values of \( a \) and \( b \)? </Question>
<Correct Answer>\( a = 3, b = 0 \) </Correct Answer>
<Incorrect Answer>\( a = 3, b = 6 \) </Incorrect Answer>
"
1236,1236,Thinks the plan view is taken from an angle to include aspects of the side view and plan,"<Construct Name>Understanding Orthographic Projections</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Using the provided orthographic projections, determine the height of the object from the plan view. Note that the front view shows the height as 5 units, and the side view shows the height as 4 units.</Question>  
<Correct Answer>The plan view should not show the height; it depicts only the top view, which is unrelated to height in a perpendicular direction. Thus, the height cannot be determined from the plan view.</Correct Answer>  
<Incorrect Answer>The plan view might show features from both the front and side views, so the height is an average, \((5 + 4) / 2 = 4.5\) units.</Incorrect Answer>
"
1237,1237,Believes that 1 part of a bar model will always have a value of 1,"<Construct Name>Understanding Fractional Parts in Context of a Whole</Construct Name>
<Subject Name>Fractions and Ratios</Subject Name>
<Question>A bar is divided into 5 equal parts. Each part represents \(\frac{1}{5}\) of the bar's total length. If the combined length of 2 parts is represented as \(\frac{2}{3}\) of another whole bar, what is the fraction that represents 1 part of the original bar compared to the entire other bar?</Question>
<Correct Answer>\(\frac{1}{3}\)</Correct Answer>
<Incorrect Answer>\(1\)</Incorrect Answer>
"
1238,1238,Does not realise the lines at an intersection have to be straight in order to show vertically opposite angles,"<Construct Name>Vertically Opposite Angles in Intersecting Lines </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>In the diagram provided, lines \( AB \) and \( CD \) appear to intersect at point \( O \). Angle \( \angle AOC \) is labeled as \( 50^\circ \). Without measuring, determine the angle \( \angle BOD \).  
![Image of intersecting lines, \( AB \) slightly curved, and \( CD \) slightly curved, both meeting at point \( O \)] </Question>  
<Correct Answer>The concept of vertically opposite angles does not apply here as the lines are not straight. Without further information, we cannot determine the angle \( \angle BOD \). </Correct Answer>  
<Incorrect Answer>The angle \( \angle BOD \) is \( 50^\circ \) because vertically opposite angles are equal. </Incorrect Answer>
"
1239,1239,Believes a cubic equation will have a quadratic graph,"<Construct Name>Graphing the function of a cubic equation </Construct Name>  
<Subject Name>Polynomial Functions </Subject Name>  
<Question>Sketch the graph of the function given by the equation:  
\[  
f(x) = x^3 - 3x^2 + 2x  
\]  
What is the general shape of the graph? </Question>  
<Correct Answer>The graph of the function is a cubic curve which has an 'S' shape featuring two turning points. </Correct Answer>  
<Incorrect Answer>The graph of the function is a parabola with a 'U' shape, similar to a quadratic graph. </Incorrect Answer>  
"
1240,1240,Thinks the first term of a sequence must be 1,"<Construct Name>Calculate the first term in a quadratic sequence from the nth term rule </Construct Name>  
<Subject Name>Quadratic Sequences (nth term) </Subject Name>  
<Question>What is the first term of the sequence given by this rule:  
\[
n^2 + 3n - 4
\] </Question>  
<Correct Answer>\( 0 \) </Correct Answer>  
<Incorrect Answer>\( 1 \) </Incorrect Answer>  
"
1241,1241,Subtracts instead of divides when division is written as a fraction,"<Construct Name>Division as a fraction </Construct Name>  
<Subject Name>Arithmetic </Subject Name>  
<Question>Evaluate the expression \( \frac{15}{3} \).</Question>  
<Correct Answer>5 </Correct Answer>  
<Incorrect Answer>12 </Incorrect Answer>  
"
1242,1242,Does not recognise the similar shape as the shape has been rotated and the scale factor is less than 1,"<Construct Name>Recognition of Similar Shapes after Rotation and Scaling</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>Consider triangle A with vertices at (1, 2), (3, 2), and (2, 4). If triangle B is a similar triangle to A with vertices at (0.5, 1), (1.5, 1), and (1, 2) after being rotated and scaled down, is triangle B similar to triangle A?</Question>  
<Correct Answer>Yes, triangle B is similar to triangle A. It is a scaled-down version of triangle A by a scale factor of 0.5 and is rotated, but the angles and shape proportions remain the same.</Correct Answer>  
<Incorrect Answer>No, triangle B is not similar to triangle A because its orientation and size are different.</Incorrect Answer>  
"
1243,1243,Believes when given a fraction and an amount the question must be to find the fraction of the amount. ,"<Construct Name>Fractional Comparison or Ratio Understanding</Construct Name>
<Subject Name>Fractions and Ratios</Subject Name>
<Question>If \(\frac{1}{3}\) of a class are boys, and there are 30 students in total, how many more girls are there than boys in the class?</Question>
<Correct Answer>There are 20 girls and 10 boys, so there are 10 more girls than boys.</Correct Answer>
<Incorrect Answer>\(\frac{1}{3} \times 30 = 10\), so there are 10 boys; hence, incorrectly assuming the next step might not be needed or mistakenly simply duplicating arithmetic from the initial fraction operation, leading to an irrelevant answer.</Incorrect Answer>
"
1244,1244,The student does not understand the place value of 3-digit numbers,"<Construct Name>Identify the difference in place value </Construct Name>  
<Subject Name>Place Value </Subject Name>  
<Question>What is the difference between the place value of the digit 4 in the number 549 and the digit 4 in the number 479?</Question>  
<Correct Answer>The digit 4 in 549 is in the tens place, contributing 40. The digit 4 in 479 is in the hundreds place, contributing 400. The difference is 400 - 40 = 360.</Correct Answer>  
<Incorrect Answer>The digit 4 contributes the same value in both numbers, so the difference is 0.</Incorrect Answer>  
"
1245,1245,Believes a number written in standard form with a negative power creates a larger number than that with a positive power,"<Construct Name>Understanding positive and negative exponents in standard form </Construct Name>  
<Subject Name>Exponents and Scientific Notation</Subject Name>  
<Question>Which is larger: \(3 \times 10^{-4}\) or \(3 \times 10^{4}\)?</Question>  
<Correct Answer>\(3 \times 10^{4}\) is larger than \(3 \times 10^{-4}\)</Correct Answer>  
<Incorrect Answer>\(3 \times 10^{-4}\) is larger than \(3 \times 10^{4}\)</Incorrect Answer>  
"
1246,1246,"When adding fractions, uses addition of the denominators as a common denominator","<Construct Name>Addition of fractions with unlike denominators</Construct Name>  
<Subject Name>Fractions and Operations</Subject Name>  
<Question>\[ \frac{3}{4} + \frac{2}{3} = \ ? \]</Question>  
<Correct Answer>\[ \frac{17}{12} \] or \[ 1 \frac{5}{12} \] (convert denominators to 12, giving \[ \frac{9}{12} + \frac{8}{12} = \frac{17}{12} \])</Correct Answer>  
<Incorrect Answer>\[ \frac{5}{7} \] (incorrect addition of denominators, \[ \frac{3+2}{4+3} \])</Incorrect Answer>  
"
1247,1247,Assumes you cannot use the fact that multiplication is commutative when simplifying an algebraic term. ,"<Construct Name>Commutative Property of Multiplication in Algebraic Expressions</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Simplify the expression: \( 3 \times (x \times 5) \)</Question>
<Correct Answer>\( 15x \) (simplified using commutative property to rearrange as \( (3 \times 5) \times x \))</Correct Answer>
<Incorrect Answer>\( 3x \times 5 \) or \( 3x + 5x \)</Incorrect Answer>
"
1248,1248,Rounds to the wrong degree of accuracy (rounds too little),"<Construct Name>Round decimals to two decimal places </Construct Name>
<Subject Name>Rounding Decimals </Subject Name>
<Question>\[ 3.7894 \] What is this number rounded to two decimal places? </Question>
<Correct Answer>\( 3.79 \) </Correct Answer>
<Incorrect Answer>\( 3.789 \) </Incorrect Answer>
"
1249,1249,"Believes 'given that a, what is the probability of b?' means 'given that b, what is the probability of a?'","<Construct Name>Conditional Probability </Construct Name>
<Subject Name>Probability Theory </Subject Name>
<Question>In a class of 30 students, 18 like math, 12 play sports, and 8 like math and play sports. What is the probability that a student likes math, given that they play sports? </Question>
<Correct Answer>\( \frac{8}{12} = \frac{2}{3} \) </Correct Answer>
<Incorrect Answer>\( \frac{8}{18} = \frac{4}{9} \) </Incorrect Answer>
"
1250,1250,Correct scale but wrong value on protractor reading.,"<Construct Name>Use a protractor to measure angles between 90° and 180° </Construct Name>
<Subject Name>Measuring Angles </Subject Name>
<Question>What is the size of the marked angle? ![A 360 degree protractor with 2 red lines and a pink sector marking out an angle being measured by the protractor. The outer scale goes from 0 to 360 clockwise. The angle is an obtuse angle measured from the line at 0 (outer scale) and 180 (inner scale) to the line that is half way between 110 and 120 (outer scale) and halfway between 250 and 240 (inner scale).]() </Question> 
<Correct Answer>\( 115^{\circ} \) </Correct Answer>
<Incorrect Answer>\( 125^{\circ} \) </Incorrect Answer>
"
1251,1251,"Correctly finds the reciprocal of a number, but believes it should be opposite in sign to the original number.","<Construct Name>Find the reciprocal of a real number</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>What is the reciprocal of \( -5 \) ?</Question>
<Correct Answer>\( -\frac{1}{5} \)</Correct Answer>
<Incorrect Answer>\( \frac{1}{5} \)</Incorrect Answer>

<Construct Name>Understanding positive and negative reciprocals</Construct Name>
<Subject Name>Pre-Algebra</Subject Name>
<Question>What is the reciprocal of \( 4 \) ?</Question>
<Correct Answer>\( \frac{1}{4} \)</Correct Answer>
<Incorrect Answer>\( -\frac{1}{4} \)</Incorrect Answer>

<Construct Name>Finding reciprocals of integers</Construct Name>
<Subject Name>Number Theory</Subject Name>
<Question>Find the reciprocal of \( -8 \).</Question>
<Correct Answer>\( -\frac{1}{8} \)</Correct Answer>
<Incorrect Answer>\( \frac{1}{8} \)</Incorrect Answer>
"
1252,1252,Doesn't know the area of a triangle formula,"<Construct Name>Area calculation of a triangle based on given base and height</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>A triangular garden has a base of 10 meters and a height of 6 meters. Calculate the area of the garden.</Question>  
<Correct Answer>The correct area of the triangular garden is 0.5 * 10 * 6 = 30 square meters.</Correct Answer>  
<Incorrect Answer>An incorrect calculation assuming the formula is base * height, which gives 10 * 6 = 60 square meters.</Incorrect Answer>  
"
1253,1253,"Thinks 1 cubic metre = 100,000 cubic centimetres","<Construct Name>Volume Conversion between Cubic Meters and Cubic Centimeters </Construct Name>  
<Subject Name>Measurement and Geometry </Subject Name>  
<Question>A wooden box has a volume of \( 0.25 \) cubic meters. If you were to fill this box with water, how many cubic centimeters of water would it take to completely fill the box? </Question>  
<Correct Answer>\( 250,000 \) cubic centimeters </Correct Answer>  
<Incorrect Answer>\( 25,000 \) cubic centimeters </Incorrect Answer>  
"
1254,1254,"Believes that if there are two unknowns in an equation, all integers must be possible solutions","<Construct Name>Solving systems of linear equations</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Consider the system of equations:  
\[ 2x + 3y = 12 \]  
\[ 4x - y = 5 \]  

Determine the set of integer solutions for \( (x, y) \).</Question>  
<Correct Answer>The integer solution is \( (x, y) = (3, 2) \).</Correct Answer>  
<Incorrect Answer>All integer pairs where \( x \) and \( y \) satisfy one of the equations, such as \( (0, 4), (1, 3), (2, 2), (3, 2) \), assuming both equations can be satisfied independently.</Incorrect Answer>
"
1255,1255,Adds rather than multiplies for combined probabilities,"<Construct Name>Calculate the probability of independent events using basic probability rules</Construct Name>  
<Subject Name>Probability</Subject Name>  
<Question>Consider two independent events: Event A is rolling a 4 on a six-sided die, and Event B is flipping a coin and getting heads. What is the probability of both Event A and Event B occurring?</Question>  
<Correct Answer>\(\frac{1}{12}\), calculated as \(\frac{1}{6} \times \frac{1}{2}\)</Correct Answer>  
<Incorrect Answer>\(\frac{1}{8}\), calculated as \(\frac{1}{6} + \frac{1}{2}\)</Incorrect Answer>  



<Construct Name>Calculate the probability of consecutive events (with replacement) using probability rules</Construct Name>  
<Subject Name>Probability</Subject Name>  
<Question>You have a standard deck of 52 playing cards. What is the probability of drawing an Ace, replacing it back in the deck, and then drawing another Ace?</Question>  
<Correct Answer>\(\frac{1}{169}\), calculated as \(\frac{4}{52} \times \frac{4}{52}\)</Correct Answer>  
<Incorrect Answer>\(\frac{8}{52}\), calculated as \(\frac{4}{52} + \frac{4}{52}\)</Incorrect Answer>  



<Construct Name>Calculate the probability of selecting specific items in succession from a bag with replacement</Construct Name>  
<Subject Name>Probability</Subject Name>  
<Question>A bag contains 5 green marbles and 3 blue marbles. If you draw one marble, replace it, and then draw another, what is the probability that both marbles drawn are green?</Question>  
<Correct Answer>\(\frac{25}{64}\), calculated as \(\frac{5}{8} \times \frac{5}{8}\)</Correct Answer>  
<Incorrect Answer>\(\frac{10}{8}\), calculated as \(\frac{5}{8} + \frac{5}{8}\)</Incorrect Answer>  



<Construct Name>Calculate the probability of successive draws from a set with replacement</Construct Name>  
<Subject Name>Probability</Subject Name>  
<Question>In a bag containing 4 red balls and 6 white balls, what is the probability of picking a red ball, replacing it, and then picking another red ball?</Question>  
<Correct Answer>\(\frac{16}{100}\), calculated as \(\frac{4}{10} \times \frac{4}{10}\)</Correct Answer>  
<Incorrect Answer>\(\frac{8}{10}\), calculated as \(\frac{4}{10} + \frac{4}{10}\)</Incorrect Answer>  
"
1256,1256,Believes the difference of 2 squares method of factorising also works for the addition of 2 squares,"<Construct Name>Factorisation and Simplification of Polynomial Expressions</Construct Name>

<Subject Name>Algebra</Subject Name>

<Question>Factorise the expression \( x^2 + 16 \) completely.</Question>

<Correct Answer>The expression \( x^2 + 16 \) is a sum of squares, which cannot be factorised over the real numbers. Therefore, it remains as \( x^2 + 16 \).</Correct Answer>

<Incorrect Answer>Believing it can be factorised like a difference of squares, the incorrect factorisation would be \( (x + 4)(x + 4) \).</Incorrect Answer>
"
1257,1257,Assumes a 1/4 of a whole is 25,"<Construct Name>Understanding fractions of whole numbers</Construct Name>
<Subject Name>Fractions and Decimals</Subject Name>
<Question>If you have a cake and give away \(\frac{1}{4}\) of it, how many pieces would be left if the whole cake was initially 100 pieces?</Question>
<Correct Answer>75 pieces</Correct Answer>
<Incorrect Answer>75 pieces when using the concept correctly, but 76 pieces if the macaroon is incorrectly assumed as 24 instead of \(\frac{1}{4}\) of 100 which results in assuming you remove only 24, leaving mistakenly 76 incorrect instead of 75. </Incorrect Answer>
"
1258,1258,"When calculating a scale factor, thinks they need to subtract rather than divide.","<Construct Name>Ratio of Lengths in Similar Figures</Construct Name>  
<Subject Name>Geometry and Proportions</Subject Name>  
<Question>A rectangle \( R \) was transformed into a similar rectangle \( S \) by increasing its dimensions. If the width of rectangle \( R \) is 5 cm, and the corresponding width of rectangle \( S \) is 15 cm, what is the scale factor used to increase the size of rectangle \( R \) to rectangle \( S \)?</Question>  
<Correct Answer>\( 15 \div 5 = 3 \)</Correct Answer>  
<Incorrect Answer>\( 15 - 5 = 10 \)</Incorrect Answer>
"
1259,1259,Believes division is sometimes commutative ,"<Construct Name>Understand the non-commutativity of division </Construct Name>
<Subject Name>Arithmetic Operations </Subject Name>
<Question>Consider the numbers 18 and 9. Calculate both 18 divided by 9 and 9 divided by 18. Are the results the same when the order of division changes?</Question> 
<Correct Answer>No, the results are not the same. \(18 \div 9 = 2\), while \(9 \div 18 = 0.5\). </Correct Answer>
<Incorrect Answer>Yes, the results are the same because division is like multiplication, which is commutative. </Incorrect Answer>
"
1260,1260,Gives number of sections of pie chart rather than the amount it represents,"<Construct Name>Interpreting fractions and proportional representation in pie charts</Construct Name>
<Subject Name>Data Interpretation</Subject Name>
<Question>A survey was conducted in a school to find out students' favorite fruits. The pie chart below represents the results of the survey. The pie chart is divided into 10 equal sections: 5 sections are labeled ""Apples"", 3 sections are labeled ""Bananas"", 1 section is labeled ""Cherries"", and 1 section is labeled ""Mangoes"". If there are 150 students in total, how many students prefer Bananas?</Question>
<Correct Answer>45 students prefer Bananas</Correct Answer>
<Incorrect Answer>3 students prefer Bananas (misconception: choosing the number of sections labeled ""Bananas"" as the answer)</Incorrect Answer>
"
1261,1261,Thinks if you multiply a fraction by itself you get a whole,"<Construct Name>Understanding fraction multiplication and inverses</Construct Name>
<Subject Name>Multiplying Fractions and Algebra</Subject Name>
<Question>\( \left( \frac{3}{4} \right)^2 = ? \) </Question> 
<Correct Answer>\( \frac{9}{16} \) </Correct Answer>
<Incorrect Answer>\( 1 \) </Incorrect Answer>
"
1262,1262,"Believes that they can fully factorise an expression by taking out any common factor, not just the HCF","<Construct Name>Factorise a quadratic expression by taking out the greatest common factor</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Factorise fully \( 24x^2 + 36x \)</Question>  
<Correct Answer>\( 12x(2x + 3) \)</Correct Answer>  
<Incorrect Answer>\( 6x(4x + 6) \)</Incorrect Answer>  
"
1263,1263,Does not understand the definition of a rational number when it is a surd,"<Construct Name>Identify rational and irrational numbers </Construct Name>
<Subject Name>Algebra and Number Theory </Subject Name>
<Question>Determine if the following numbers are rational or irrational:

1. \( \sqrt{49} \)
2. \( \sqrt{20} \) </Question>
<Correct Answer>\( \sqrt{49} \) is rational because it equals 7, which can be expressed as \(\frac{7}{1}\); \( \sqrt{20} \) is irrational because it cannot be expressed as a fraction.</Correct Answer>
<Incorrect Answer>Both are rational because surds represent numbers and \( \sqrt{20} \) can be represented using \(\sqrt{20}\), so it must also be rational like \(\sqrt{49}\).</Incorrect Answer>
"
1264,1264,Finds the median instead of the mode,"<Construct Name>Identify the mode from a line plot</Construct Name>  
<Subject Name>Data Representation and Statistics</Subject Name>  
<Question>This line plot shows test scores of a class:

\[
\begin{align*}
\text{Score 48} & : \times \times \times \\
\text{Score 50} & : \times \times \times \times \times \times \times \\
\text{Score 52} & : \times \times \times \times \\
\text{Score 54} & : \times \times \\
\end{align*}
\]

What is the modal score?</Question>  
<Correct Answer>\( 50 \)</Correct Answer>  
<Incorrect Answer>\( 51 \)</Incorrect Answer>  
"
1265,1265,"When describing a translation, goes from the image to the original","<Construct Name>Describe simple directions to translate a shape or object using words not vectors </Construct Name>  
<Subject Name>Translation and Vectors </Subject Name>  
<Question>![A coordinate grid with point A marked at (3,3) and point B marked at (7,5)]() Explain the directions to move from point \( A \) to point \( B \). </Question>  
<Correct Answer>Right \( 4 \) squares, up \( 2 \) squares </Correct Answer>  
<Incorrect Answer>Left \( 4 \) squares, down \( 2 \) squares </Incorrect Answer>  
"
1266,1266,"When solving simultaneous equations, thinks they can ignore one of the variables","<Construct Name>Linear Equations with Two Variables</Construct Name>  
<Subject Name>Algebra</Subject Name>  
<Question>Samantha buys \( 4 \) apples and \( 2 \) bananas from the market for a total of $8.00. 

Joshua buys \( 6 \) apples and \( 3 \) bananas for a total of $12.00. 

Find the cost of one apple.</Question>  
<Correct Answer>One apple costs $1.00.</Correct Answer>  
<Incorrect Answer>One apple costs $1.33.</Incorrect Answer>  
"
1267,1267,Identifies a number as a common factor but doesn't identify a letter as a common factor,"<Construct Name>Factoring expressions and identifying common factors </Construct Name>
<Subject Name>Algebra </Subject Name>
<Question>In the expression \(8x^2 + 12x\), Sandeep wants to factor out the greatest common factor. Which of the following is a correct factorization? </Question>
<Correct Answer>\( 4x(2x + 3) \) </Correct Answer>
<Incorrect Answer>\( 4(2x^2 + 3x) \) </Incorrect Answer>
"
1268,1268,"When solving simultaneous equations, thinks you only transform the algebraic terms, rather than the whole equation.","<Construct Name>Elimination Method for Solving Simultaneous Equations</Construct Name>
<Subject Name>Algebra</Subject Name>
<Question>Jasmine is trying to solve the following system of equations using the elimination method, but wants to eliminate \( y \):
\(\begin{array}{l}
4x + 5y = 20 \\
6x - 3y = 12
\end{array}\)

First, she plans to transform both equations. Which of the following represents a correct transformation aimed at eliminating \( y \)?</Question>
<Correct Answer>\( \begin{array}{l} 12x + 15y = 60 \\ 10x - 5y = 20 \end{array} \) </Correct Answer>
<Incorrect Answer>\( \begin{array}{l} 12x + 15y = 60 \\ 10x - 5y = 12 \end{array} \) </Incorrect Answer>
"
1269,1269,Confuses left and right,"<Construct Name>Follow simple directions to translate a shape or object using words not vectors </Construct Name>  
<Subject Name>Translation and Vectors </Subject Name>  
<Question>If you translate the circle \( 4 \) squares right and \( 2 \) squares up, where do you arrive? ![A coordinate grid from 0 to 8 on both axes, with a blue circle starting at (3, 3), X marked at (1, 5), and Y marked at (7, 5).]() </Question>  
<Correct Answer>Point Y </Correct Answer>  
<Incorrect Answer>Point X </Incorrect Answer>  
"
1270,1270,Divides by 10 instead of 100 when converting a percentage to a decimal ,"<Construct Name>Convert percentages to decimals</Construct Name>  
<Subject Name>Converting between Percents, Decimals, and Fractions</Subject Name>  
<Question>A student scored \( 7.5\% \) of the total marks on a quiz. What is this score expressed as a decimal?</Question>  
<Correct Answer>\( 0.075 \)</Correct Answer>  
<Incorrect Answer>\( 0.75 \)</Incorrect Answer>  
"
1271,1271,Confuses chord and radius,"<Construct Name>Perimeters and Areas of Circles</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>A circle has a line segment connecting two points on its circumference. This line segment measures 8 cm. Without additional information, can you calculate the radius of the circle?</Question>  
<Correct Answer>No, you cannot calculate the radius of the circle with just the length of the chord.</Correct Answer>  
<Incorrect Answer>Yes, the radius of the circle is 8 cm.</Incorrect Answer>  
"
1272,1272,Gives a rounded whole number instead of a decimal,"<Construct Name>Convert currency given an exchange rate </Construct Name>
<Subject Name>Currency Conversion </Subject Name>
<Question>A tourist has \(\$356\) and wants to exchange it to euros at an exchange rate of \(\$1 = 0.85\) euros. How many euros will the tourist receive?</Question> 
<Correct Answer>\( 302.6 \) euros </Correct Answer>
<Incorrect Answer>\( 303 \) euros </Incorrect Answer>
"
1273,1273,Thinks they start on the left when doing long multiplication ,"<Construct Name>Understanding the order of operations in long multiplication</Construct Name>
<Subject Name>Arithmetic</Subject Name>
<Question>Sally is trying to multiply 367 by 5 using long multiplication. She starts from the leftmost digit. Show the correct method and Sally's method to solve the problem.</Question>
<Correct Answer>To correctly multiply 367 by 5, start from the rightmost digit:

1. Multiply 7 by 5 to get 35. Write 5 in the units place, carry over 3.
2. Multiply 6 by 5 to get 30, add the carried over 3 to get 33. Write 3 in the tens place, carry over 3.
3. Multiply 3 by 5 to get 15, add the carried over 3 to get 18. Write 1835. 

So, 367 multiplied by 5 results in 1835.</Correct Answer>
<Incorrect Answer>Sally incorrectly starts multiplying from the left:

1. Multiply 3 by 5 to get 15. Write 15.
2. Multiply 6 by 5 to get 30. Write 30 next to 15.
3. Multiply 7 by 5 to get 35. Write 35 next to 1530.

So, Sally incorrectly calculates 367 multiplied by 5 as 153035.</Incorrect Answer>
"
1274,1274,Subtracts simultaneous equations when addition is required,"<Construct Name>Recognise whether you need to add or subtract linear equations in order to eliminate a variable</Construct Name>
<Subject Name>Simultaneous Equations</Subject Name>
<Question>Alice and Bob are solving this system of equations: \( \begin{array}{l} 4x + 3y = 11 \\ 4x - 5y = -5 \end{array} \) Alice suggests adding the equations to eliminate \( x \). Bob suggests subtracting the equations to eliminate \( x \). Who is using the correct method?</Question>
<Correct Answer>Alice</Correct Answer>
<Incorrect Answer>Bob</Incorrect Answer>
"
1275,1275,Does not relate integers and fractions,"<Construct Name>Converting between improper fractions and whole numbers</Construct Name>
<Subject Name>Number Theory / Fractions and Whole Numbers</Subject Name>
<Question>Simplify the following expression:
\[ \frac{15}{5} + 2 \] </Question>
<Correct Answer>\( 5 \) </Correct Answer>
<Incorrect Answer>\( \frac{3}{5} + 2 \) </Incorrect Answer>
"
