,MisconceptionId,MisconceptionName,response
1166,1166,"When subtracting a fraction from a mixed number, assumes they subtract the numerator from the integer and the numerator of the mixed number","<Construct Name>Subtract fractions involving mixed number fractions with different denominators</Construct Name>

<Subject Name>Adding and Subtracting Fractions</Subject Name>

<Question>\( 2 \frac{3}{4} - \frac{1}{2} \)
Calculate the difference. Simplify your answer.</Question> 

<Correct Answer>\( 2 \frac{1}{4} \)</Correct Answer>

<Incorrect Answer>\( \frac{2}{4} \) or \( \frac{1}{2} \)</Incorrect Answer>
"
1167,1167,Does not recognise millimetres as a unit of length,"<Construct Name>Measurement and Conversion</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>A rectangle has a length of 5 cm and a width of 8 cm. Calculate its perimeter in millimeters.</Question>  
<Correct Answer>The perimeter is \( (5 + 8) \times 2 = 26 \) cm. In millimeters, the perimeter is \( 26 \times 10 = 260 \) mm.</Correct Answer>  
<Incorrect Answer>The perimeter is \( (5 + 8) \times 2 = 26 \) ml.</Incorrect Answer>
"
1168,1168,Believes both the x and y co-ordinates of the x-intercept of a quadratic are derived from the constants in the factorised form.,"<Construct Name>Know that the factorised form of a quadratic is useful for finding where the curve crosses the x-axis </Construct Name>
<Subject Name>Finding X-Intercepts from Quadratic Factorisation </Subject Name>
<Question>\( y=(x+2)(x-4) \) Where does this curve intercept the \( x \) axis? </Question>
<Correct Answer>\( \begin{array}{c}(-2, 0) \\ \text { and } \\ (4, 0)\end{array} \) </Correct Answer>
<Incorrect Answer>\( (2, 4) \) </Incorrect Answer>
"
1169,1169,Does not know that cubic means the same as cubed in units,"<Construct Name>Calculating Volume in Appropriate Units</Construct Name>
<Subject Name>Volume of Geometric Shapes</Subject Name>
<Question>A box has a length of 4 meters, a width of 3 meters, and a height of 2 meters. What is the volume of the box?</Question> 
<Correct Answer>24 cubic meters</Correct Answer>
<Incorrect Answer>24 meters</Incorrect Answer>
"
1170,1170,Confuses the order of the digits in stick multiplication,"<Construct Name>Stick multiplication, involving two-digit numbers where digit reversal can affect the result (e.g., multiplying based on a visual ""counting"" method involving sticks or lines)</Construct Name>  
<Subject Name>Basic Arithmetic</Subject Name>  
<Question>Using stick multiplication, what is the product of 23 and 14?</Question>  
<Correct Answer>322</Correct Answer>  
<Incorrect Answer>413</Incorrect Answer>  
"
1171,1171,"When solving a problem using written division (bus-stop method), puts the dividend in the wrong place","<Construct Name>Understanding the Placement of Dividend and Divisor in Division Problems</Construct Name>
<Subject Name>Long Division (Bus-Stop Method)</Subject Name>
<Question>Divide 245 by 5 using the bus-stop method. What is the quotient?</Question>
<Correct Answer>The quotient is 49.</Correct Answer>
<Incorrect Answer>The quotient is 0.0204, resulting from placing the numbers in the wrong positions with 5 as dividend.</Incorrect Answer>
"
1172,1172,Thinks any 2 values multiplied together can be denoted with a squared symbol,"<Construct Name>Simplification of algebraic expressions involving multiplication of terms</Construct Name>  
<Subject Name>Polynomial Multiplication</Subject Name>  
<Question>What is the simplified form of \( 3x \times 7y \) ?</Question>  
<Correct Answer>\( 21xy \)</Correct Answer>  
<Incorrect Answer>\( 21x^{2}y^{2} \)</Incorrect Answer>  


<Construct Name>Finding the area of a rectangle</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>If the length of a rectangle is \( 6m \) and the width is \( 9n \), what is the area of the rectangle?</Question>  
<Correct Answer>\( 54mn \) square units</Correct Answer>  
<Incorrect Answer>\( 54m^{2}n^{2} \) square units</Incorrect Answer>  


<Construct Name>Multiplication of physical quantities</Construct Name>  
<Subject Name>Physics or Applied Mathematics</Subject Name>  
<Question>A force of \( 8 F \) acts over a distance of \( 3 d \). Calculate the work done.</Question>  
<Correct Answer>\( 24 Fd \)</Correct Answer>  
<Incorrect Answer>\( 24 F^{2}d^{2} \)</Incorrect Answer>
"
1173,1173,Uses the numerator of an improper fraction as the denominator of the equivalent mixed number,"<Construct Name>Convert from improper fractions to mixed number fractions </Construct Name>
<Subject Name>Converting Mixed Number and Improper Fractions </Subject Name>
<Question>Convert \( \frac{17}{4} \) to a mixed number. </Question> 
<Correct Answer>\( 4 \frac{1}{4} \) </Correct Answer>
<Incorrect Answer>\( 4 \frac{1}{17} \) </Incorrect Answer>
"
1174,1174,Believes the mean from grouped data is the sum of the midpoints divided by something,"<Construct Name>Calculate the mean of grouped data using the midpoint method</Construct Name>  
<Subject Name>Statistics and Data Analysis</Subject Name>  
<Question>Calculate the mean of the following grouped data:  
Class Interval: 1-3, Frequency: 4  
Class Interval: 4-6, Frequency: 5  
Class Interval: 7-9, Frequency: 3  
</Question>  
<Correct Answer>The correct mean is calculated as follows:  
1. Find the midpoints for each interval:  
   - Midpoint of 1-3 = 2  
   - Midpoint of 4-6 = 5  
   - Midpoint of 7-9 = 8  
2. Multiply each midpoint by the frequency:  
   - \(2 \times 4 = 8\)  
   - \(5 \times 5 = 25\)  
   - \(8 \times 3 = 24\)  
3. Sum these products: \(8 + 25 + 24 = 57\)  
4. Sum the frequencies: \(4 + 5 + 3 = 12\)  
5. Divide the sum of the products by the sum of the frequencies: \(\frac{57}{12} = 4.75\)  
The correct mean is 4.75.</Correct Answer>  
<Incorrect Answer>Students might incorrectly believe that the mean can be found by simply adding the midpoints and dividing by the number of intervals. Thus, they would calculate:  
1. Sum the midpoints: \(2 + 5 + 8 = 15\)  
2. Divide by the number of intervals: \(\frac{15}{3} = 5\)  
The incorrect mean is 5.</Incorrect Answer>
"
1175,1175,Uses base instead of height as h in area of a trapezium formula,"<Construct Name>Using the Correct Height in Trapezium Area Calculation</Construct Name>

<Subject Name>Geometry and Measurement</Subject Name>

<Question>Calculate the area of the trapezium given below, using the formula \( \text{Area} = \left(\frac{a+b}{2}\right) h \). The parallel sides are 5 cm and 9 cm. The perpendicular height is 6 cm, and a slanted side labeled as 5 cm.</Question> 

<Correct Answer>The value of \( h \) is 6, so the area is \( \left(\frac{5+9}{2}\right) \times 6 = 42 \text{ cm}^2 \) </Correct Answer>

<Incorrect Answer>The value of \( h \) is mistakenly taken as 5, so the incorrect area is \( \left(\frac{5+9}{2}\right) \times 5 = 35 \text{ cm}^2 \)</Incorrect Answer>
"
1176,1176,Confuses isosceles and equilateral triangles,"<Construct Name>Identify types of triangles based on side lengths</Construct Name>  
<Subject Name>Classification of Triangles</Subject Name>  
<Question>A triangle has sides of length 5 cm, 5 cm, and 8 cm. What type of triangle is this?</Question>  
<Correct Answer>This is an isosceles triangle.</Correct Answer>  
<Incorrect Answer>This is an equilateral triangle.</Incorrect Answer>  

Misconception: Confuses isosceles and equilateral triangles
"
1177,1177,Identifies the biggest value for the range,"<Construct Name>Calculate the range from a list of data </Construct Name>  
<Subject Name>Range and Interquartile Range from a List of Data </Subject Name>  
<Question>What is the range of this set of data?  
\[
10 \mathrm{~cm}, 25 \mathrm{~cm}, 15 \mathrm{~cm}, 3 \mathrm{~cm}, 8 \mathrm{~cm}
\] </Question>  
<Correct Answer>\( 22 \mathrm{~cm} \) </Correct Answer>  
<Incorrect Answer>\( 25 \mathrm{~cm} \) </Incorrect Answer>  
"
1178,1178,Does not count both edges when turning a corner when counting perimeter,"<Construct Name>Measure perimeter of a polygon subject to turns </Construct Name>  
<Subject Name>Geometry </Subject Name>  
<Question>A rectangular garden has a length of \(10\) meters and a width of \(5\) meters. What is the perimeter of the garden? </Question>  
<Correct Answer>\( (10 + 5) \times 2 = 30 \text{ meters} \) </Correct Answer>  
<Incorrect Answer>\( 10 + 5 + 5 = 20 \text{ meters} \) </Incorrect Answer>  
"
1179,1179,Forgets to multiply up for the correct time frame in a worded question,"<Construct Name>Hourly Wage Calculations</Construct Name>
<Subject Name>Financial Mathematics</Subject Name>
<Question>Alex works \( 5 \) days a week and earns \( £ 15 \) per hour. If Alex works \( 6 \) hours each day, how much does he earn in \( 3 \) weeks?</Question> 
<Correct Answer>\( 5 \times 6 \times 15 \times 3 = £ 1350 \)</Correct Answer>
<Incorrect Answer>\( 5 \times 15 \times 3 = £ 225 \)</Incorrect Answer>
"
1180,1180,Does not know the properties of a rectangle,"<Construct Name>Understanding the relationship between the sides and angles in a rectangle </Construct Name>  
<Subject Name>Geometry of Parallelograms </Subject Name>  
<Question>If a rectangle has sides of lengths 5 cm and 10 cm, what will be the measure of each interior angle? </Question>  
<Correct Answer>\( 90^{\circ} \) </Correct Answer>  
<Incorrect Answer>angles depending on the side lengths </Incorrect Answer>  

Misconception: Students might assume that the angles depend on the side lengths, but in a rectangle, each interior angle is always 90 degrees, independent of the side lengths.
"
1181,1181,When solving an equation thinks they divide when in fact they need to multiply,"<Construct Name>Solving Proportions Using Cross-Multiplication</Construct Name>  
<Subject Name>Ratio and Proportion</Subject Name>  
<Question>Find the value of \( x \) in the equation \( \frac{x}{4} = \frac{3}{12} \).</Question>  
<Correct Answer>\( x = 1 \)</Correct Answer>  
<Incorrect Answer>\( x = 16 \)</Incorrect Answer>  

<Construct Name>Solving Equations with Variables on Both Sides</Construct Name>  
<Subject Name>Basic Algebra</Subject Name>  
<Question>Solve for \( y \) in the equation \( 3y = 9 \div y \).</Question>  
<Correct Answer>\( y = \sqrt{3} \)</Correct Answer>  
<Incorrect Answer>\( y = 3 \)</Incorrect Answer>  

<Construct Name>Understanding the Concept of Scale Factor</Construct Name>  
<Subject Name>Geometry and Measurement</Subject Name>  
<Question>Given that a model car is constructed at a scale of 1:50, if the model is 0.2 meters long, how long is the actual car?</Question>  
<Correct Answer>The actual car is 10 meters long.</Correct Answer>  
<Incorrect Answer>The actual car is 0.004 meters long.</Incorrect Answer>  
"
1182,1182,"Believes only the decimal places with dots above them recur, not the whole string","<Construct Name>Identifying repeating decimal patterns</Construct Name>
<Subject Name>Decimals and Recurring Patterns</Subject Name>
<Question>Express the fraction \( \frac{1}{11} \) as a decimal. Specify which digits recur.</Question>
<Correct Answer>\( 0.\overline{09} \), where ""09"" is the repeating pattern.</Correct Answer>
<Incorrect Answer>\( 0.09\overline{0}9 \), believing only the ""0"" before the '9' recurs.</Incorrect Answer>
"
1183,1183,Does not include units in answer.,"<Construct Name>Calculate the area of a rectangle </Construct Name>
<Subject Name>Geometry </Subject Name>
<Question>A rectangle has a length of 8 meters and a width of 3 meters. What is the area of the rectangle? </Question> 
<Correct Answer>\( 24 \mathrm{~m}^2 \) </Correct Answer>
<Incorrect Answer>\( 24 \) </Incorrect Answer>
"
1184,1184,Identifies the wrong part of a fraction model as the whole,"<Construct Name>Identify and compare fractions </Construct Name>  
<Subject Name>Identifying Fractions </Subject Name>  
<Question>Which fraction represents the shaded area? ![A rectangle divided into 8 equal parts, with 3 parts shaded. One of the shaded parts is labelled with a question mark.]() </Question>  
<Correct Answer>\( \frac{3}{8} \) </Correct Answer>  
<Incorrect Answer>\( \frac{1}{3} \) </Incorrect Answer>  
"
1185,1185,"When rationalising the denominator, believes only the numerator or the denominator needs to be multiplied by the surd","<Construct Name>Rationalising the Denominator </Construct Name>  
<Subject Name>Algebra and Surds </Subject Name>  
<Question>Simplify the fraction \(\frac{5}{\sqrt{3}}\) by rationalising the denominator. </Question>  
<Correct Answer>\(\frac{5\sqrt{3}}{3}\) </Correct Answer>  
<Incorrect Answer>\(\frac{5\sqrt{3}}{\sqrt{3}}\) </Incorrect Answer>  


"
1186,1186,"Believes when identifying the mode you look at all values, not just frequencies, for the highest number","<Construct Name>Identify the mode from a frequency table </Construct Name>  
<Subject Name>Averages and Range from Frequency Table </Subject Name>  
<Question>This table shows the number of books read by a group of students over the summer.

What is the modal number of books read? 
\begin{tabular}{|c|c|}
\hline 
Number of books & Frequency \\
\hline 
\( 2 \) & \( 4 \) \\
\hline 
\( 3 \) & \( 6 \) \\
\hline 
\( 4 \) & \( 2 \) \\
\hline 
\( 5 \) & \( 1 \) \\
\hline 
\end{tabular} </Question>  
<Correct Answer>\( 3 \) </Correct Answer>  
<Incorrect Answer>\( 5 \) </Incorrect Answer>  
"
1187,1187,Does not realise that gradient represents rate of change,"<Construct Name>Understanding Slope in the Context of a Distance-Time Graph</Construct Name>

<Subject Name>Graph Interpretation in Kinematics</Subject Name>

<Question>The graph depicts a jogger's distance from their starting point over time.

What does the gradient of the upward-sloping section tell us? ![A graph with time (hours) on the horizontal axis and distance (miles) on the vertical axis. The graph shows a straight line sloping upward from the origin, followed by a horizontal line, and finally a line sloping downward back to the time axis.]()</Question>

<Correct Answer>The rate at which the jogger's distance from the starting point is increasing, i.e., their speed.</Correct Answer>

<Incorrect Answer>The total distance the jogger has traveled.</Incorrect Answer>
"
1188,1188,Reads the wrong scale on the protractor when measuring obtuse angles,"<Construct Name>Use a protractor to measure angles between 90° and 180° </Construct Name>  
<Subject Name>Measuring Angles </Subject Name>  
<Question>What is the measure of the angle shown? ![An image of a protractor. There is a red line going from the midpoint outwards to 0/180, and another line pointing between the 100/80 and 110/70 marks.]() </Question>  
<Correct Answer>\( 105^{\circ} \) </Correct Answer>  
<Incorrect Answer>\( 75^{\circ} \) </Incorrect Answer>  
"
1189,1189,Does not understand that adding on to a multiple can give you the next multiple,"<Construct Name>Understanding addition of multiples to obtain the next multiple </Construct Name>
<Subject Name>Arithmetic and Number Patterns </Subject Name>
<Question>If 15 is a multiple of 5, what is the next multiple of 5 after 15? </Question>
<Correct Answer>The next multiple is 20. </Correct Answer>
<Incorrect Answer>The next multiple is 30. </Incorrect Answer>
"
1190,1190,"When solving an equation, subtracts instead of dividing","<Construct Name>Solve basic rational equations involving simple fractions</Construct Name>  
<Subject Name>Rational Equations</Subject Name>  
<Question>Solve the equation:  
\(\frac{1}{4} = \frac{2}{x}\)  
What is the value of \(x\)?</Question>  
<Correct Answer>\(x = 8\)</Correct Answer>  
<Incorrect Answer>\(x = -2\)</Incorrect Answer>  

Misconception: When solving rational equations like this one, students might mistakenly think they need to subtract the same term from both sides instead of dividing to isolate the variable.
"
1191,1191,Believes that the sign changes when factorising an expression into single brackets,"<Construct Name>Factorising Quadratic Expressions </Construct Name>
<Subject Name>Algebra </Subject Name>
<Question>Factorise the expression \( x^2 + 7x + 12 \) </Question>
<Correct Answer>\((x + 3)(x + 4)\) </Correct Answer>
<Incorrect Answer>\((x - 3)(x - 4)\) </Incorrect Answer>
"
1192,1192,Believes all triangles have a right angle,"<Construct Name>Identifying Types of Triangles</Construct Name>
<Subject Name>Classification of Triangles</Subject Name>
<Question>Classify the triangle based on angle measurements: 45 degrees, 45 degrees, and 90 degrees.</Question>
<Correct Answer>The triangle is a right triangle because it has one 90-degree angle.</Correct Answer>
<Incorrect Answer>All triangles are right triangles.</Incorrect Answer>

<Construct Name>Calculate the area of a triangle using angles and sides</Construct Name>
<Subject Name>Geometry</Subject Name>
<Question>Calculate the area of a triangle with sides of lengths 5 cm, 12 cm, and 13 cm.</Question>
<Correct Answer>The area is 30 square cm, calculated using the formula (1/2) × base × height, recognizing that 5 cm, 12 cm, and 13 cm form a right triangle.</Correct Answer>
<Incorrect Answer>The area cannot be determined, assuming incorrectly this is not a right triangle.</Incorrect Answer>

<Construct Name>Solve for the unknown side in a triangle using trigonometry</Construct Name>
<Subject Name>Trigonometry</Subject Name>
<Question>Given a triangle where sides \(a = 7\) cm, \(b = 24\) cm, and angle \(C = 90^\circ\), find the length of \(c\), the hypotenuse.</Question>
<Correct Answer>\(c = 25\) cm, calculated using the Pythagorean theorem: \(c = \sqrt{a^2 + b^2}\).</Correct Answer>
<Incorrect Answer>Cannot be determined, assuming incorrectly all sides should be equal because the angle given is 90 degrees.</Incorrect Answer>
"
1193,1193,Multiplies up without finding unit amount,"<Construct Name>Unit Rate Problems</Construct Name>
<Subject Name>Ratio and Proportion</Subject Name>
<Question>A worker assembles 15 gadgets in 3 hours. How many gadgets can they assemble in 10 hours?</Question>
<Correct Answer>50</Correct Answer>
<Incorrect Answer>150</Incorrect Answer>

Explanation: In this problem, students may apply the misconception by directly multiplying 15 (the number of gadgets) by 10 (the number of hours) without first finding the unit rate, which is the number of gadgets assembled in 1 hour. The correct approach is to first determine the number of gadgets assembled per hour (15 gadgets / 3 hours = 5 gadgets per hour), and then multiply the unit rate by the total hours (5 gadgets/hour * 10 hours = 50 gadgets). The incorrect method skips the unit rate step and incorrectly calculates 15 * 10 = 150 gadgets.
"
1194,1194,Forgets to halve when finding the missing base angles of an isosceles,"<Construct Name>Calculate angles in geometric shapes</Construct Name>  
<Subject Name>Geometry</Subject Name>  
<Question>An isosceles triangle has a vertex angle of \(40^\circ\). What is the measure of each base angle?</Question>  
<Correct Answer>Each base angle is \(70^\circ\).</Correct Answer>  
<Incorrect Answer>Each base angle is \(140^\circ\).</Incorrect Answer>  
"
1195,1195,Gives the change in value when asked for the percentage change,"<Construct Name>Calculate percentage change using the formula: (change/original) × 100% </Construct Name>
<Subject Name>Percentage Calculation </Subject Name>
<Question>A smartphone was originally priced at $600 and is now being sold for $450. Find the percentage decrease in the price of the smartphone. </Question> 
<Correct Answer>The percentage decrease is \( \frac{150}{600} \times 100\% = 25\% \). </Correct Answer>
<Incorrect Answer>The percentage decrease is \( 150 \) (giving the change in value instead of the percentage change). </Incorrect Answer>
"
1196,1196,"When solving an equation where there is a negative sign in front of the variable at the final stage, believes they can ignore it and treat it as if it's positive","<Construct Name>Solve for a variable by isolating it in equations </Construct Name>
<Subject Name>Linear Equations </Subject Name>
<Question>Solve for \( x \) in the equation \( 2x + 3 = 7 \).</Question> 
<Correct Answer>\( x = 2 \) </Correct Answer>
<Incorrect Answer>\( x = -2 \) </Incorrect Answer>

<Construct Name>Rearranging expressions to isolate the variable </Construct Name>
<Subject Name>Algebra </Subject Name>
<Question>Find the solution for \( z \) in the equation \( 5z - 15 = 10 \).</Question> 
<Correct Answer>\( z = 5 \) </Correct Answer>
<Incorrect Answer>\( z = -5 \) </Incorrect Answer>
"
1197,1197,Confuses frequency and frequency density,"<Construct Name>Interpret data from histograms </Construct Name>  
<Subject Name>Statistics </Subject Name>  
<Question>A histogram represents the time spent (in minutes) on daily exercise by students in a class. The class intervals are 0-10, 10-20, 20-30, 30-40.  

The frequency densities are as follows:  
0-10: 0.6  
10-20: 1.2  
20-30: 0.8  
30-40: 0.4  

Tom claims that the interval 10-20 has the highest frequency because it has the highest frequency density. Is Tom correct?</Question>  
<Correct Answer>No, Tom is incorrect. Frequency is calculated as (frequency density × class width). The interval 0-10 has the highest frequency because it is (0.6 × 10 = 6), whereas the frequency for 10-20 is (1.2 × 10 = 12). </Correct Answer>  
<Incorrect Answer>Yes, Tom is correct since the interval 10-20 has the highest frequency density, it must have the highest frequency. </Incorrect Answer>
"
1198,1198,Does not recognise that a linear sequence must increase or decrease by same amount,"<Construct Name>Determine if an arithmetic sequence with a constant difference exists </Construct Name>  
<Subject Name>Arithmetic Sequences and Series </Subject Name>  
<Question>Tom and Katie are discussing sequences.  

Tom says this is a linear sequence: \( 10, 8, 5, 3, 0, \ldots \)  

Katie says this is a linear sequence: \( 6, 9, 12, 15, 18, \ldots \)  

Who is correct? </Question>   
<Correct Answer>Only Katie </Correct Answer>  
<Incorrect Answer>Both Tom and Katie </Incorrect Answer>  
"
1199,1199,Thinks that co-interior angles can lie on opposite sides of a transversal ,"<Construct Name>Identify co-interior angles correctly</Construct Name>  
<Subject Name>Parallel Lines and Angles</Subject Name>  
<Question>In the diagram, lines \( AB \) and \( CD \) are parallel, and \( EF \) is the transversal. If \(\angle AEF = 120^{\degree}\) and \(\angle BFE = 60^{\degree}\), are these angles co-interior angles?</Question>  
<Correct Answer>No, these are not co-interior angles. Co-interior angles lie on the same side of a transversal.</Correct Answer>  
<Incorrect Answer>Yes, these are co-interior angles. They lie on opposite sides of the transversal.</Incorrect Answer>  
"
1200,1200,Finds the IQR rather than the range,"<Construct Name>Determine the range of a data set</Construct Name>
<Subject Name>Statistics - Describing Data Sets</Subject Name>
<Question>Consider the following data set: \( 5, 8, 12, 15, 18, 22, 26 \). What is the range of this data set?</Question>
<Correct Answer>21</Correct Answer>
<Incorrect Answer>10</Incorrect Answer>

Explanation: In this problem, students might mistakenly calculate the interquartile range (IQR) instead of the range. The correct range is determined by subtracting the smallest value (5) from the largest value (26), resulting in 21. A misunderstanding occurs when a student calculates the difference between the first quartile (8) and the third quartile (18), which gives 10, the IQR, not the range.
"
1201,1201,Finds the arc length instead of the area of the sector ,"<Construct Name>Calculate the area of a sector </Construct Name>  
<Subject Name>Geometry - Circles </Subject Name>  
<Question>A circle has a radius of \( 6 \, \text{cm} \), and a sector of the circle has an angle of \( 60^{\degree} \). Find the area of the sector.</Question>  
<Correct Answer>\(\frac{1}{6} \times \pi \times 6^2 = 6\pi \, \text{cm}^2\)</Correct Answer>  
<Incorrect Answer>\(\frac{60}{360} \times 2\pi \times 6 = 2\pi \, \text{cm}\) </Incorrect Answer>  
"
1202,1202,Does not understand that an acute angle is between 0 and 90 degrees,"<Construct Name>Identify angle types based on degrees</Construct Name>
<Subject Name>Types, Naming, and Estimating Angles</Subject Name>
<Question>An angle measures \( 75^{\degree} \). This means it is... </Question>
<Correct Answer>Acute </Correct Answer>
<Incorrect Answer>Reflex </Incorrect Answer>

<Construct Name>Identify angle types based on degrees</Construct Name>
<Subject Name>Types, Naming, and Estimating Angles</Subject Name>
<Question>An angle measures \( 135^{\degree} \). This means it is... </Question>
<Correct Answer>Obtuse </Correct Answer>
<Incorrect Answer>Acute </Incorrect Answer>

<Construct Name>Identify angle types based on degrees</Construct Name>
<Subject Name>Types, Naming, and Estimating Angles</Subject Name>
<Question>An angle measures \( 280^{\degree} \). This means it is... </Question>
<Correct Answer>Reflex </Correct Answer>
<Incorrect Answer>Acute </Incorrect Answer>
"
1203,1203,Believes that to find an angle for a pie chart sector you divide the total frequency by 360 and multiply by its frequency,"<Construct Name>Calculate the sector angle on a pie chart for a demographic survey</Construct Name>  
<Subject Name>Statistical Representation with Pie Charts</Subject Name>  
<Question>A market research company surveyed 60 people about preferred fruits. The results are partially shown below:

\begin{tabular}{|c|c|c|}
\hline Fruit & Frequency & Angle on a pie chart \\
\hline Apples  & \( 20 \) & \( \bigstar \) \\
\hline Bananas  & \(  \) & \( 108 \degree \) \\
\hline Cherries  & \(  \) & \(  \) \\
\hline Dates  & \( 5 \) & \(  \) \\
\hline Elderberries  & \(  \) & \(  \) \\
\hline  TOTAL  & 60  & \(  \) \\
\end{tabular}

Can you determine the calculation that correctly replaces the star for the angle representing the Apples section on the pie chart?</Question>  
<Correct Answer>\( \frac{20}{60} \times 360 \) </Correct Answer>  
<Incorrect Answer>\( \frac{60}{360} \times 20 \) </Incorrect Answer>  
"
1204,1204,Multiplied by 100 rather than divided by 100,"<Construct Name>Finding the percentage of a number </Construct Name>  
<Subject Name>Percentage Calculations </Subject Name>  
<Question>What is 20% of 150? </Question>  
<Correct Answer>30 </Correct Answer>  
<Incorrect Answer>3000 </Incorrect Answer>  
"
1205,1205,Thinks a variable next to a number means addition rather than multiplication,"<Construct Name>Solve physics problems using linear motion equations</Construct Name>
<Subject Name>Kinematics</Subject Name>
<Question>A car travels with a constant acceleration \( a = 2.5 \, \text{m/s}^2 \). If its initial speed is \( u = 3 \, \text{m/s} \) and it reaches a speed of \( v = 18 \, \text{m/s} \), find the time \( t \) taken to reach this speed. Use the formula \( v = u + at \).</Question>
<Correct Answer>\( t = \frac{v - u}{a} = \frac{18 - 3}{2.5} = 6 \, \text{seconds} \)</Correct Answer>
<Incorrect Answer>\( t = \frac{18 - 3}{2.5} + 2.5 = 15 \, \text{seconds} \)</Incorrect Answer>
"
1206,1206,Does not understand how to maintain equivalence in fractions,"<Construct Name>Multiply algebraic fractions and ensure all terms are simplified properly</Construct Name>  
<Subject Name>Multiplying Algebraic Fractions</Subject Name>  
<Question>STEP \( 1 \)  
What is the simplified form of  
\[  
\frac{2a^2}{3b} \times \frac{9b^2}{4a}  
\]  
as a single fraction?</Question>  
<Correct Answer>\( \frac{3ab}{2} \)</Correct Answer>  
<Incorrect Answer>\( \frac{18a^3b^2}{12ab} \)</Incorrect Answer>  
"
1207,1207,Does not realize we can write a division as a fraction,"<Construct Name>Simplify expressions with fractions </Construct Name>
<Subject Name>Algebraic Fractions </Subject Name>
<Question>Simplify the expression \(\frac{x}{2} + \frac{x}{3}\) using division representation.</Question>
<Correct Answer>\(\frac{5x}{6}\) </Correct Answer>
<Incorrect Answer>Cannot simplify further </Incorrect Answer>
"
1208,1208,Believes the subtraction button writes a fraction,"<Construct Name>Representing fractions using calculators </Construct Name>  
<Subject Name>Basic Calculator Operations </Subject Name>  
<Question>How can you input \( \frac{5}{8} \) correctly on a calculator? ![A basic calculator image]() </Question>  
<Correct Answer>![Enter the number 5, then press the \(/ \) division button, then enter the number 8, and possibly use 'equals' if needed.]() </Correct Answer>  
<Incorrect Answer>![Enter the number 5, then press the subtraction button (-), then enter the number 8.]() </Incorrect Answer>  
"
1209,1209,Believes a mixed number can contain an improper fraction,"<Construct Name>Converting Improper Fractions to Mixed Numbers</Construct Name>  
<Subject Name>Fractions</Subject Name>  
<Question>\(\frac{17}{5}\) expressed as a mixed number is \(3 \frac{\bigstar}{5}\). What should replace the star?</Question>  
<Correct Answer>\(2\)</Correct Answer>  
<Incorrect Answer>\(7\)</Incorrect Answer>  
"
1210,1210,Does not recognise millilitres as a unit of volume,"<Construct Name>Identify units of volume</Construct Name>  
<Subject Name>Volume Units</Subject Name>  
<Question>Maria and Alex are discussing units of volume. Maria says liters are a unit of volume. Alex says millimeters \( (ml) \) is a unit of volume. Who is correct?</Question>   
<Correct Answer>Only Maria</Correct Answer>  
<Incorrect Answer>Both Maria and Alex</Incorrect Answer>  
"
1211,1211,Believes number of squares in a bar gives frequency on a histogram,"<Construct Name>Interpretation of histograms </Construct Name>  
<Subject Name>Data Handling and Statistics </Subject Name>  
<Question>In the histogram below, for which range of values is the frequency the highest? </Question>  
<Correct Answer>![Histogram with a vertical axis labeled 'Frequency' and a horizontal axis labeled 'Values'. The range 30-40 has the highest bar height of 12, while ranges 10-20, 20-30, 40-50 have bar heights of 6, 8, and 10 respectively.]() </Correct Answer>  
<Incorrect Answer>![Histogram with a different pattern of grid lines in its bars. The range 10-20 has the most number of grid squares (14), compared to other ranges 20-30 (12), 30-40 (12), 40-50 (10). Student incorrectly identifies this range (10-20) as having the highest frequency due to representation in the number of squares within the bars.]() </Incorrect Answer>  
"
1212,1212,Thinks a greater number of shaded parts represents a greater fraction,"<Construct Name>Comparing fractions with different denominators</Construct Name>  
<Subject Name>Fraction Comparison</Subject Name>  
<Question>Which of the following fractions is the greatest: 3/4 or 5/8?</Question>  
<Correct Answer>3/4</Correct Answer>  
<Incorrect Answer>5/8</Incorrect Answer>  

<Construct Name>Adding fractions with unlike denominators</Construct Name>  
<Subject Name>Fraction Addition</Subject Name>  
<Question>What is the sum of 2/3 and 3/7?</Question>  
<Correct Answer>23/21 or 1 and 2/21</Correct Answer>  
<Incorrect Answer>5/21</Incorrect Answer>  

<Construct Name>Simplifying complex fractions</Construct Name>  
<Subject Name>Fraction Simplification</Subject Name>  
<Question>Which is simpler: 6/9 or 4/8?</Question>  
<Correct Answer>4/8 simplifies to 1/2, which is simpler</Correct Answer>  
<Incorrect Answer>6/9 is simpler because there are more shaded parts</Incorrect Answer>
"
1213,1213,"When finding the differences between terms in a sequence, believes they can do so from right to left ","<Construct Name>Find the nth term rule for linear sequences in the form an + b </Construct Name>  
<Subject Name>Linear Sequences </Subject Name>  
<Question>\( 3, 8, 13, 18, 23, \ldots \)

Calculate the nth-term rule for this sequence, what should replace the triangle?

nth-term rule: \( 5n \)\( \color{red}\triangle \)  </Question>  
<Correct Answer>\( -2 \) </Correct Answer>  
<Incorrect Answer>\( +2 \) </Incorrect Answer>  
"
